id,title,place_name,place_address,scene_description
st_07466,미지의서울,인천공항,인천 영종구 제2터미널대로 446,
st_07467,미지의서울,브라운핸즈 개항로,인천 제물포구 개항로 73-1,
st_07468,미지의서울,샛별팬시문구,인천 미추홀구 인주대로238번길 12,
st_07469,미지의서울,다이스웍스 양주 본점,경기 양주시 삼숭로108번길 101,
st_07470,미지의서울,가톨릭대학교 의정부성모병원,경기 의정부시 천보로 271,
st_07471,미지의서울,의정부시 장애인복지회관,경기 의정부시 용민로 160,
st_07472,미지의서울,로케이션 이음,경기 파주시 탄현면 새오리로286번길 48-70,
st_07473,미지의서울,오디디,경기 파주시 연다산길 15,
st_07474,미지의서울,백금당,경기 파주시 가람로21번길 61-9 1층,
st_07475,미지의서울,지혜의숲,경기 파주시 회동길 145,
st_07476,미지의서울,일산서구청소년수련관,경기 고양시 일산서구 일산로 586,
st_07477,미지의서울,일산 한류월드 유보라 더 스마트,경기 고양시 일산동구 태극로 11,
st_07478,미지의서울,달맞이농원,경기 고양시 덕양구 봉산로 258,
st_07479,미지의서울,업힐로드,경기 고양시 덕양구 꽃내음2길 20,
st_07480,미지의서울,안산버스터미널,경기 안산시 상록구 항가울로 410,
st_07481,미지의서울,수원버스터미널,경기 수원시 권선구 경수대로 270,
st_07482,미지의서울,수원역지하상가,경기 수원시 팔달구 덕영대로 911,
st_07483,미지의서울,SRC노인전문병원,경기 광주시 초월읍 경수길 25,
st_07484,미지의서울,진성스파르타기숙학원,경기 광주시 초월읍 양지길 105,
st_07485,미지의서울,당진우리병원,충남 당진시 서부로 254,
st_07486,미지의서울,호서대학교 아산캠퍼스,충남 아산시 배방읍 호서로79번길 20,
st_07487,미지의서울,광천버스터미널,충남 홍성군 광천읍 광천로273번길 15,
st_07488,미지의서울,가야산주차장,충남 예산군 덕산면 가야산로 401,
st_07489,미지의서울,가야산,충남 예산군 덕산면 상가리 산5-93,
st_07490,미지의서울,가루실딸기,충남 예산군 덕산면 가루실안길 20-33,
st_07491,미지의서울,대천요양원,충남 보령시 성주면 성주산로 367,
st_07492,미지의서울,보령종합경기장,충남 보령시 남포면 보령남로 343,
st_07493,미지의서울,남포면집,충남 보령시 남포면 창동3길 31-26,
st_07494,미지의서울,창동1리 노인회관,충남 보령시 남포면 창동3길 42,
st_07495,미지의서울,창동1길,충남 보령시 남포면 창동1길 80-22,
st_07496,미지의서울,창동3길,충남 보령시 남포면 창동리 640-6,
st_07497,미지의서울,자연애마트 부여점,충남 부여군 부여읍 성왕로 298,
st_07498,미지의서울,상월면 농장,충남 논산시 상월면 석종로 30-19,
st_07499,미지의서울,고부천길,전북 부안군 백산면 평교리 604-2,
st_07500,미지의서울,백산고등학교,전북 부안군 백산면 백산로 379,
st_07501,미지의서울,아산초등학교,전북 고창군 아산면 영모정길 45,
st_07502,미지의서울,수북초등학교,전남광주통합특별시 담양군 수북면 추성1로 714,
st_07503,미지의서울,문화마을 정류장,전남광주통합특별시 담양군 수북면 풍수리 1077-1,
st_07504,미지의서울,추성1로,전남광주통합특별시 담양군 수북면 풍수리 1183-1,
st_07505,미지의서울,순천드라마촬영장,전남광주통합특별시 순천시 비례골길 24,
st_07506,미지의서울,가은고등학교,경북 문경시 가은읍 가은로 205,
st_07507,미지의서울,뉴욕증권거래소,"11 Wall St, New York, NY 10005 미국",
st_07508,미지의서울,Empire Fulton Ferry State Park,"1 Water St, Brooklyn, NY 11201 미국",
st_07509,미지의서울,타임즈스퀘어,"165 W 46th St Suite 901, New York, NY 10036 미국",
st_07510,미지의서울,합천영상테마파크,경남 합천군 용주면 합천호수로 757,
