id,place_name,kakao_place_id,kakao_url,kakao_lat,kakao_lng,match_confidence,matched_name,matched_address
st_09512,삼일대로32길,,,,,low,,
st_09517,정릉풍림아이원아파트 125동,26725908,http://place.map.kakao.com/26725908,37.6165667957,127.0098110948,mid,정릉풍림아이원아파트 125동,서울 성북구 솔샘로25길 28
st_09518,에픽에스프레소더커피바,,,,,failed,,
st_09521,아크레도 청담점,1411312080,http://place.map.kakao.com/1411312080,37.5230543586,127.0421954041,mid,아크레도 청담점,서울 강남구 도산대로 420
st_09524,계약주식동네포차,,,,,failed,,
st_09530,시향,,,,,failed,,
st_09531,부흥로,,,,,low,,
st_09537,르팽드파크23,,,,,failed,,
st_09545,행궁동주민센터앞,,,,,failed,,
st_09547,신풍연립앞,,,,,failed,,
st_09550,K3마트앞,,,,,failed,,
st_09551,수원천로392번길,,,,,low,,
st_09552,경수대로743번길,,,,,low,,
st_09554,화홍문앞,,,,,failed,,
st_09555,수원천,25727612,http://place.map.kakao.com/25727612,37.2784682669,127.0187763535,mid,수원천,경기 수원시 팔달구 남수동
st_09556,화홍문근처,,,,,failed,,
st_09564,아야진해수욕장,7990660,http://place.map.kakao.com/7990660,38.2768350126,128.5533730075,mid,아야진해수욕장,강원특별자치도 고성군 토성면 아야진리
st_09565,삼원슈퍼,,,,,failed,,
st_09568,스테이해돋 앞바다,,,,,low,,
st_09571,마도 해안절벽,,,,,failed,,
st_09572,마도길(2),,,,,low,,
st_09573,마도길,,,,,low,,
st_09574,신진부두,,,,,failed,,
st_09578,금강공원길,,,,,low,,
st_09581,김천실내수영장,8236829,http://place.map.kakao.com/8236829,36.1442203742,128.0882002738,mid,김천종합스포츠타운 김천실내수영장,경북 김천시 운동장길 1
st_10114,동일슈퍼,,,,,failed,,
st_10117,마포진짜원조최대포본점,14615423,http://place.map.kakao.com/14615423,37.5476184574,126.9430605196,mid,마포진짜원조최대포 본점,서울 마포구 백범로 105
st_10119,새창로49길,,,,,low,,
st_10120,삼부조명,,,,,failed,,
st_10121,화신유통,,,,,failed,,
st_10123,교보빌딩앞,,,,,failed,,
st_10153,강변북로,19294181,http://place.map.kakao.com/19294181,37.5394794951,127.017845895,mid,강변북로,서울 성동구 옥수동 86
st_10214,한림연예에술고등학교,,,,,failed,,
st_10217,그랜드마트앞,,,,,failed,,
st_10218,송림로61번길,,,,,low,,
st_10221,서화어린이공원,,,,,failed,,
st_10231,카페 웨이브 시흥거북섬점,2064237812,http://place.map.kakao.com/2064237812,37.3227233519,126.6827826803,mid,블루웨이브커피 시흥 거북섬점,경기 시흥시 거북섬4길 14
st_10232,위례 지웰푸르지오앞,,,,,failed,,
st_10234,단국대학교 죽전캠퍼스 법정관,,,,,failed,,
st_10276,해피베어데이 합정 본점,,,,,failed,,
st_10278,여의도환승센터 횡단보도,,,,,failed,,
st_10280,여의나루로,,,,,low,,
st_10281,부국증권사거리,,,,,failed,,
st_10282,여의나루로2길,,,,,low,,
st_10283,대륭포스트타워8차,1997414853,http://place.map.kakao.com/1997414853,37.4810530643,126.8944009855,high,대륭포스트타워8차,서울 구로구 디지털로26길 43
st_10288,"서울 중구,종로일대",,,,,failed,,
st_10295,메종 드 플래터 스타스티서울 레스토랑,,,,,failed,,
st_10297,엠아이 폴리스 스튜디오,,,,,failed,,
st_10299,삼양라운드힐,1894798093,http://place.map.kakao.com/1894798093,37.7359259651,128.7245462181,mid,삼양라운드힐 양몰이공연장,강원특별자치도 평창군 대관령면 꽃밭양지길 708-9
st_10302,새마을로3599번길,,,,,low,,
st_10307,해안로2626번길,,,,,low,,
st_10309,청하로192번길,,,,,low,,
st_10310,청하로175번길(1),,,,,low,,
st_10311,청하로175번길(2),,,,,low,,
st_10316,해안로,,,,,low,,
st_10317,칠포항,1579153082,http://place.map.kakao.com/1579153082,36.1432844136,129.3963507841,mid,칠포항,경북 포항시 북구 흥해읍 칠포리
st_10319,새마을발상지길113번길,,,,,failed,,
st_10320,해안로(2),,,,,low,,
st_10321,해안로(3),,,,,low,,
st_10322,해안로(4),,,,,low,,
st_10325,청포도다방(폐업),,,,,failed,,
st_10332,서동로,,,,,low,,
st_10335,대신로30번길,,,,,low,,
st_10339,희망대로,,,,,low,,
st_10343,포항공대 메타세콰이어,,,,,failed,,
st_10347,호미로,,,,,low,,
st_10349,해맞이로46번길(1),,,,,low,,
st_10350,해맞이로46번길,,,,,low,,
st_10351,해맞이로46번길(3),,,,,low,,
st_10352,일출로,,,,,low,,
st_10354,구평리집,,,,,low,,
st_10355,구평보건소 정류장(285034),,,,,failed,,
st_10356,석병리집(1),,,,,failed,,
st_10358,석병리집(2),,,,,failed,,
st_10360,구룡포길계단(동백꽃필무렵),,,,,failed,,
st_10361,구룡포생활문화센터,1789914757,http://place.map.kakao.com/1789914757,35.9917262315,129.561202732,high,구룡포생활문화센터 아라예술촌,경북 포항시 남구 구룡포읍 구룡포리 381-1
st_10363,호미로,,,,,low,,
st_10367,동해안로3261번길,,,,,failed,,
st_10369,양포항길,,,,,low,,
st_10371,계원리 등대,,,,,low,,
st_10445,개화동집,,,,,low,,
st_10447,상암DMC홍보관.YTN,,,,,failed,,
st_10448,히브루스,,,,,failed,,
st_10450,신촌설렁탕,1770798831,http://place.map.kakao.com/1770798831,37.5577165379,126.9371325595,mid,신촌설렁탕 본점,서울 서대문구 연세로 24
st_10453,봄봄,2118223371,http://place.map.kakao.com/2118223371,37.5365557027,127.0593421833,mid,봄봄부동산공인중개사사무소,서울 성동구 성덕정길 143
st_10457,하남돼지/코엑스점,,,,,failed,,
st_10459,병원1층/파리크라상,,,,,failed,,
st_10462,보나베띠/여의도점,,,,,low,,
st_10464,GS25 중계에이스점,,,,,failed,,
st_10465,미증유옆,,,,,failed,,
st_10470,CU맞은편,,,,,failed,,
st_10471,은영슈퍼,,,,,failed,,
st_10474,다음코리아,,,,,failed,,
st_10477,전일모터스,,,,,failed,,
st_10479,헬로양꼬치,,,,,failed,,
st_10839,세종대로,26523146,http://place.map.kakao.com/26523146,37.5661625938,126.9771674005,mid,세종대로,서울 중구 정동 5-8
st_10841,청계천로,26523167,http://place.map.kakao.com/26523167,37.56993062,127.0090103435,high,청계천로,서울 종로구 종로6가 287-7
st_10842,동대문신발상가,27213592,http://place.map.kakao.com/27213592,37.5700959764,127.0134883781,high,동대문신발상가,서울 종로구 청계천로 319
st_10847,강남대로,19294146,http://place.map.kakao.com/19294146,37.4950289749,127.0290213963,mid,강남대로,서울 강남구 역삼동 858
st_10852,테헤란로,8021085,http://place.map.kakao.com/8021085,37.4987738332,127.0314666722,mid,우리은행 테헤란로금융센터,서울 강남구 테헤란로 124
st_10866,경기동로186번길,,,,,low,,
st_10867,춘천시종합경기장,,,,,low,,
st_10878,Gardens by the Bay East,,,,,failed,,
st_11216,마곡중앙14로,,,,,low,,
st_11219,LG사이언스파크 정류장(16108),,,,,failed,,
st_11220,증산동집(1),,,,,low,,
st_11221,증산동집(2),,,,,low,,
st_11222,증산로13가길(1),,,,,low,,
st_11223,증산로13가길(2),,,,,low,,
st_11224,증산로13가길(3),,,,,low,,
st_11227,희우정로,,,,,low,,
st_11229,서강로,,,,,low,,
st_11235,영등포역 육교,,,,,low,,
st_11236,경인로94길,,,,,low,,
st_11241,경희초등학교,8183210,http://place.map.kakao.com/8183210,37.5949323112,127.0491477063,mid,경희초등학교,서울 동대문구 경희대로 26
st_11243,매봉18길,,,,,low,,
st_11250,압구정로,,,,,low,,
st_11251,도산대로,26853687,http://place.map.kakao.com/26853687,37.5220381041,127.0365613129,mid,우리은행 도산대로금융센터,서울 강남구 도산대로 318
st_11253,영종순환로,,,,,low,,
st_11254,너와집노래방,,,,,failed,,
st_11255,차이나타운로,,,,,low,,
st_11256,제물량로,26522940,http://place.map.kakao.com/26522940,37.4701393742,126.6262254404,mid,제물량로,인천 제물포구 신생동 11-53
st_11263,엠아이 폴리스 스튜디오,,,,,failed,,
st_11265,월드고양로,,,,,low,,
st_11277,사랑마트,,,,,failed,,
st_11480,샛별빌라,,,,,failed,,
st_11481,인시즌,1317681153,http://place.map.kakao.com/1317681153,37.5671475587,126.929663081,mid,인시즌,서울 서대문구 연희맛로 23
st_11484,그대와인,,,,,failed,,
st_11485,산울림소극장버정,,,,,failed,,
st_11486,자연인들,,,,,failed,,
st_11489,몽마르뜨언덕위 은하수다방,,,,,failed,,
st_11493,후암동집,,,,,low,,
st_11497,소월로계단,,,,,failed,,
st_11498,빈티지샵,1579035113,http://place.map.kakao.com/1579035113,37.534579375,126.9975221942,mid,빈티지샵 오브하트,서울 용산구 이태원로 212
st_11500,우리동네키움센터,,,,,failed,,
st_11502,골목집화로구이/한대포,,,,,failed,,
st_11606,CU신월하나점(폐업),,,,,failed,,
st_11607,한성상가,20532952,http://place.map.kakao.com/20532952,37.5033942354,126.8765412821,high,한성상가,서울 구로구 경인로55길 51
st_11609,삼진기업주변,,,,,failed,,
st_11610,헤이피피 홍대점,,,,,failed,,
st_11612,어울마당로,,,,,low,,
st_11614,영등포경찰서앞,,,,,failed,,
st_11615,이앤비하이코,10538550,http://place.map.kakao.com/10538550,37.5247045914,126.90794865,mid,이앤비하이코,서울 영등포구 버드나루로11길 12
st_11616,영등포로,,,,,low,,
st_11617,밤동산지하보도,,,,,failed,,
st_11618,영등포로67가길,,,,,low,,
st_11619,영등포로79가길,,,,,low,,
st_11621,쓰리팝PC카페대방점,,,,,failed,,
st_11622,노량진로26길,,,,,low,,
st_11623,문배동이안아파트앞 정류장,,,,,failed,,
st_11625,효창원로69길,,,,,low,,
st_11628,중대로 횡단보도,,,,,failed,,
st_11629,송파사회복지관.성요셉성당 정류장,,,,,failed,,
st_11630,거마로7길,,,,,low,,
st_11639,대전시민천문대 주차장,,,,,low,,
st_11642,오랑1길 육교,,,,,failed,,
st_11643,육교앞,,,,,failed,,
st_11830,다원레스토랑,21233378,http://place.map.kakao.com/21233378,37.5503910024,126.8670710576,high,다원레스토랑,서울 강서구 공항대로65길 1-5
st_11831,스위스그랜드호텔,1610123513,http://place.map.kakao.com/1610123513,37.5888190434,126.9341320182,high,스위스 그랜드 호텔,서울 서대문구 연희로 353
st_11832,뱅센느,15726085,http://place.map.kakao.com/15726085,37.568320381,126.9292046792,high,뱅센느,서울 서대문구 연희로11길 41
st_11833,판자집,8121543,http://place.map.kakao.com/8121543,37.55633152,126.9384918192,high,판자집,서울 서대문구 연세로2길 29
st_11834,대포막창,367223295,http://place.map.kakao.com/367223295,37.5489341176,126.9174675959,high,대포막창,서울 마포구 양화로6길 57-5
st_11835,강변한신코아아파트,8704203,http://place.map.kakao.com/8704203,37.5362996156,126.9439301557,high,강변한신코아아파트,서울 마포구 마포대로4다길 18
st_11836,서울마리나뒤쪽,,,,,failed,,
st_11837,서강대교,8369237,http://place.map.kakao.com/8369237,37.5373109762,126.9252071423,high,서강대교,서울 영등포구 여의도동 83-1
st_11838,국회의사당,18742697,http://place.map.kakao.com/18742697,37.5319082731,126.9141623734,high,국회의사당,서울 영등포구 의사당대로 1
st_11839,글래드여의도,1129396972,http://place.map.kakao.com/1129396972,37.5274090848,126.9172650546,high,글래드 여의도,서울 영등포구 의사당대로 16
st_11840,미켈레커피 여의도점,1842280497,http://place.map.kakao.com/1842280497,37.5253975426,126.9191361493,mid,미켈레커피,서울 영등포구 의사당대로 38
st_11841,켄싱턴호텔 여의도 뉴욕뉴욕,11075458,http://place.map.kakao.com/11075458,37.5302973166,126.9220044971,high,켄싱턴호텔 여의도 뉴욕뉴욕,서울 영등포구 국회대로76길 16
st_11842,여의도일대&마포대교,,,,,failed,,
st_11843,여의도순복음교회 제2교육관,26980245,http://place.map.kakao.com/26980245,37.5301109936,126.9236655135,high,여의도순복음교회 제2교육관,서울 영등포구 국회대로76길 25
st_11844,엄마손감자탕,16094992,http://place.map.kakao.com/16094992,37.5275819185,126.9196451445,high,엄마손감자탕,서울 영등포구 은행로 3
st_11845,국회앞 지하보도,8675994,http://place.map.kakao.com/8675994,37.5248573501,126.9210723371,high,국회앞지하보차도,서울 영등포구 여의도동 2
st_11846,정우빌딩앞,,,,,failed,,
st_11847,한국수출입은행본점 옆,,,,,failed,,
st_11848,백원,9465773,http://place.map.kakao.com/9465773,37.5293047673,126.9253407157,high,백원,서울 영등포구 여의공원로 101
st_11849,여의공원로,11358098,http://place.map.kakao.com/11358098,37.5261349158,126.922348218,mid,여의도공원,서울 영등포구 여의공원로 68
st_11850,대오빌딩앞,,,,,failed,,
st_11851,신송센터빌딩,611071797,http://place.map.kakao.com/611071797,37.5230483823,126.925613924,high,신송센터빌딩,서울 영등포구 여의나루로 57
st_11852,여의주,656458583,http://place.map.kakao.com/656458583,37.5207912806,126.9269125311,high,여의주,서울 영등포구 국제금융로6길 33
st_11853,리버타워 맞은편,,,,,failed,,
st_11854,장미의집,11165764,http://place.map.kakao.com/11165764,37.5238660465,126.9339572575,high,장미의집,서울 영등포구 국제금융로7길 32
st_11855,여의도따로국밥,8271460,http://place.map.kakao.com/8271460,37.521462693,126.9301641332,high,여의도따로국밥,서울 영등포구 여의대방로69길 28
st_11856,서글렁탕,10504261,http://place.map.kakao.com/10504261,37.5194235603,126.9329928752,high,서글렁탕,서울 영등포구 여의대방로 394
st_11857,여의도한강공원(오리배),8592414,http://place.map.kakao.com/8592414,37.522982503,126.941433289,high,여의도한강공원 오리배탑승장,서울 영등포구 여의동로 252
st_11858,여의도한강공원,8592414,http://place.map.kakao.com/8592414,37.522982503,126.941433289,high,여의도한강공원 오리배탑승장,서울 영등포구 여의동로 252
st_11859,덕원,1653115762,http://place.map.kakao.com/1653115762,37.5222894158,126.9120353655,high,덕원식당,서울 영등포구 버드나루로6길 6
st_11860,노들섬,8252248,http://place.map.kakao.com/8252248,37.5176601357,126.9580338659,high,노들섬,서울 용산구 양녕로 445
st_11861,한강대교 아래,,,,,failed,,
st_11862,서호교 아래,,,,,failed,,
st_11863,이촌한강공원,1907155714,http://place.map.kakao.com/1907155714,37.5219784514,126.9574975078,mid,이촌한강공원 농구장,서울 용산구 이촌동 380
st_11864,홍돈 용산점,,,,,low,,
st_11865,대원정사 주차장,1580896060,http://place.map.kakao.com/1580896060,37.5489158648,126.9835550827,high,대원정사 옥상주차장,서울 용산구 두텁바위로60길 49
st_11866,서울스퀘어,8273142,http://place.map.kakao.com/8273142,37.5554616421,126.9737347221,high,서울스퀘어,서울 중구 한강대로 416
st_11867,남대문시장 E동,,,,,low,,
st_11868,남대문시장2길,,,,,low,,
st_11869,명동예술극장,27411611,http://place.map.kakao.com/27411611,37.5640085633,126.9842127737,high,국립극단 명동예술극장,서울 중구 명동길 35
st_11870,로얄호텔서울,24633671,http://place.map.kakao.com/24633671,37.564257416,126.9856026537,high,로얄호텔서울,서울 중구 명동길 61
st_11871,약현성당,9457054,http://place.map.kakao.com/9457054,37.559108223,126.9674791765,high,중림동약현성당,서울 중구 청파로 447-1
st_11872,설가온,13314584,http://place.map.kakao.com/13314584,37.5726206409,126.9757210055,high,설가온,서울 종로구 세종대로 175
st_11873,노들집,,,,,failed,,
st_11874,경성의복,,,,,failed,,
st_11875,종로,,,,,low,,
st_11876,종로24길,,,,,low,,
st_11877,남도식당,1625264046,http://place.map.kakao.com/1625264046,37.5698837266,126.9904599087,high,남도식당,서울 종로구 수표로20길 18
st_11878,서울보증보험,11139570,http://place.map.kakao.com/11139570,37.5736466662,127.0006067568,high,서울보증보험빌딩,서울 종로구 김상옥로 29
st_11879,자하문로2길,,,,,low,,
st_11880,윤보선길,,,,,low,,
st_11881,이화벽화마을,25039734,http://place.map.kakao.com/25039734,37.5779757329,127.0071015032,high,이화동 벽화마을,서울 종로구 이화동 9-413
st_11882,딱지치기,,,,,low,,
st_11883,해바라기어린이공원,25766971,http://place.map.kakao.com/25766971,37.634863634,127.0712843892,high,해바라기어린이공원,서울 노원구 하계동 277
st_11884,성덕정17길,,,,,low,,
st_11885,밤과음악사이건대입구점,18826159,http://place.map.kakao.com/18826159,37.5406280627,127.0695425731,high,밤과음악사이 건대입구점,서울 광진구 아차산로 235
st_11886,더리버사이드호텔,23201274,http://place.map.kakao.com/23201274,37.5185690118,127.018085248,high,더 리버사이드호텔,서울 서초구 강남대로107길 6
st_11887,붓처스컷 도산,1802574770,http://place.map.kakao.com/1802574770,37.5252512908,127.0327697084,high,붓처스컷 도산,서울 강남구 언주로 837
st_11888,볼트1932,582176322,http://place.map.kakao.com/582176322,37.5256250905,127.0259934875,high,볼트1932 압구정센터,서울 강남구 압구정로 152
st_11889,로리스 더 프라임 립,22211960,http://place.map.kakao.com/22211960,37.4980814098,127.0259002531,high,로리스더프라임립,서울 서초구 서초대로 411
st_11890,필경재,8128865,http://place.map.kakao.com/8128865,37.484855998,127.095261021,high,필경재,서울 강남구 광평로 205
st_11891,배재고등학교,7886363,http://place.map.kakao.com/7886363,37.5561538661,127.1508524126,high,배재고등학교,서울 강동구 고덕로 227
st_11892,동화마을슈퍼,988312975,http://place.map.kakao.com/988312975,37.4777689295,126.6227742988,high,동화마을슈퍼,인천 제물포구 자유공원로 101
st_11893,개항로통닭,901296869,http://place.map.kakao.com/901296869,37.472955178,126.634631252,high,개항로통닭,인천 제물포구 참외전로 164
st_11894,장천리보도육교,27276489,http://place.map.kakao.com/27276489,37.470339425,126.6389848862,high,장천리보도육교,인천 제물포구 창영동 179-1
st_11895,송도센트럴파크호텔,24613391,http://place.map.kakao.com/24613391,37.3903632245,126.6376206903,high,송도센트럴파크호텔,인천 연수구 테크노파크로 193
st_11896,양주한국병원,622095104,http://place.map.kakao.com/622095104,37.8389043542,127.0728912722,high,양주한국병원 장례문화원,경기 양주시 화합로 1489
st_11897,양주장례문화원,9249159,http://place.map.kakao.com/9249159,37.8125195598,127.0445718399,high,양주장례문화원,경기 양주시 평화로1357번길 8
st_11898,의정부시외버스터미널,18166736,http://place.map.kakao.com/18166736,37.7452167633,127.0550697692,high,의정부시외버스터미널,경기 의정부시 동일로 640
st_11899,두원공과대학교,8282457,http://place.map.kakao.com/8282457,37.8159312953,126.8009984775,high,두원공과대학교 파주캠퍼스,경기 파주시 파주읍 주라위길 159
st_11900,조이마당스튜디오,1470063247,http://place.map.kakao.com/1470063247,37.8332950762,126.8034873155,high,조이마당스튜디오,경기 파주시 파주읍 봉서산로 245
st_11901,용상사,9900428,http://place.map.kakao.com/9900428,37.7982339538,126.7662610705,high,용상사,경기 파주시 월롱면 용상골길 403
st_11902,광탄성당,12817973,http://place.map.kakao.com/12817973,37.7780594154,126.8590455241,high,광탄성당,경기 파주시 광탄면 심궁로 76-38
st_11903,금촌동골목,,,,,failed,,
st_11904,장촌공원,17384434,http://place.map.kakao.com/17384434,37.6734468364,126.7524114989,high,장촌공원,경기 고양시 일산서구 중앙로 1525
st_11905,법원공무원교육원,7904059,http://place.map.kakao.com/7904059,37.6492020929,126.7714655076,high,법원공무원교육원,경기 고양시 일산동구 호수로 523
st_11906,바람개비 레스토랑,1857118979,http://place.map.kakao.com/1857118979,37.7048982194,126.8591683122,high,바람개비 레스토랑,경기 고양시 덕양구 동헌로9번길 8
st_11907,상동아크로텔오피스텔,7818739,http://place.map.kakao.com/7818739,37.4909590228,126.7536471945,high,상동아크로텔오피스텔,경기 부천시 원미구 부일로205번길 54
st_11908,협동산업공단,27171063,http://place.map.kakao.com/27171063,37.6495090153,127.2478761547,high,협동산업공단,경기 남양주시 의안로260번길 44
st_11909,캔모아 용인점,9457176,http://place.map.kakao.com/9457176,37.2357425321,127.2074892321,high,캔모아 용인점,경기 용인시 처인구 금령로 99
st_11910,책마을 광주점,21133801,http://place.map.kakao.com/21133801,37.4123231065,127.2545069848,high,책마을 광주점,경기 광주시 중앙로145번길 25
st_11911,서정리장례식장,27162345,http://place.map.kakao.com/27162345,37.0551239709,127.0635251995,high,서정리장례식장,경기 평택시 정암로 78-14
st_11912,양양국제공항,7996375,http://place.map.kakao.com/7996375,38.0587708561,128.6628939907,high,양양국제공항,강원특별자치도 양양군 손양면 공항로 201
st_11913,한라생활공조관,,,,,failed,,
st_11914,진복식당,778299727,http://place.map.kakao.com/778299727,35.5913050894,126.6791576721,high,진복,전북특별자치도 부안군 줄포면 줄포중앙로 62
st_11983,서울역11번출구 정류장,,,,,low,,
st_11984,세종대로12길,,,,,low,,
st_11985,서대문역 주변,,,,,failed,,
st_11986,광화문 주변,,,,,failed,,
st_11987,이디야 낙원동점앞,,,,,failed,,
st_11988,삼일대로,,,,,low,,
st_12000,용인 동백호수공원,,,,,low,,
st_12004,동교로29길,,,,,low,,
st_12007,NGT빌딩 옆골목,,,,,failed,,
st_12009,성산로22길,,,,,low,,
st_12013,남산타워,,,,,low,,
st_12015,충현슈퍼 앞,,,,,failed,,
st_12019,감고당길 + 윤보선길,,,,,failed,,
st_12020,보뜨 플라워앞,,,,,failed,,
st_12021,소허당앞,,,,,failed,,
st_12022,삼청로2길,,,,,low,,
st_12023,북촌로5길,,,,,low,,
st_12025,북촌로12길,,,,,low,,
st_12026,창덕궁길,,,,,low,,
st_12027,볼링장 정류장,,,,,failed,,
st_12029,왕짱구식당,,,,,failed,,
st_12031,풍년식품 앞,,,,,failed,,
st_12032,창덕궁로5길,,,,,failed,,
st_12036,윤동주문학관잎,,,,,failed,,
st_12037,한양도성 백악구간(와룡공원쪽),,,,,failed,,
st_12039,한국문예회관 골목,,,,,failed,,
st_12043,삼선교로4길,,,,,low,,
st_12044,구포국수앞,,,,,failed,,
st_12046,삼양로141길(1),,,,,low,,
st_12047,우이동 주택,,,,,low,,
st_12048,삼양로141길(2),,,,,low,,
st_12052,고반식당 수락산점,,,,,failed,,
st_12054,서래섬,7937294,http://place.map.kakao.com/7937294,37.5080210112,126.9899294228,high,서래섬,서울 서초구 반포동 137-41
st_12057,마제스티 타바론 티 라운지,,,,,failed,,
st_12058,개포로116길,,,,,low,,
st_12059,"중동빌딩, 마루공원 주차장앞",,,,,failed,,
st_12061,인하대학교 하이데거의숲,26817399,http://place.map.kakao.com/26817399,37.4482192358,126.6551263509,mid,인하대학교 하이데거의숲,인천 미추홀구 인하로 100
st_12062,투썸플레이스 송도센트럴파크점,444197906,http://place.map.kakao.com/444197906,37.3922591202,126.6456993943,mid,투썸플레이스 인천송도센트럴파크점,인천 연수구 컨벤시아대로 126
st_12066,금강헬스,,,,,failed,,
st_12067,만화속으로,,,,,failed,,
st_12072,일산로636번길,,,,,low,,
st_12076,능안어린이공원,,,,,failed,,
st_12081,더블트리 바이 힐튼 서울 판교 닉스,,,,,failed,,
st_12090,설악산소공원,,,,,failed,,
st_12092,헌화로,9647091,http://place.map.kakao.com/9647091,37.6649469183,129.0527363251,mid,헌화로횟집,강원특별자치도 강릉시 강동면 헌화로 645
st_12095,오송생명로,,,,,low,,
st_12096,오송프라자,14521369,http://place.map.kakao.com/14521369,36.6310749158,127.3296466655,high,오송프라자,충북 청주시 흥덕구 오송읍 오송생명로 186
st_12100,동부로73번길,,,,,low,,
st_12101,문충사옆길,,,,,low,,
st_12102,용운동 집,8020261,http://place.map.kakao.com/8020261,36.3284544035,127.4542313515,mid,용운동열쇠집,대전 동구 백룡로 139
st_12103,실비식당,,,,,failed,,
st_12104,수화림,,,,,failed,,
st_12105,월미도테마파크,,,,,low,,
st_12164,스와로브스키,,,,,failed,,
st_12165,에이바우트커피 역삼,,,,,failed,,
st_12169,우리은행버정,,,,,failed,,
st_12170,위드뷰티살롱,,,,,failed,,
st_12172,글렌페딕,,,,,failed,,
st_12173,압구정곱떡,,,,,failed,,
st_12174,에이바우트커피 강남대치점,,,,,failed,,
st_12177,동아디지털미디어센터옆,,,,,failed,,
st_12180,파쿠모리앞,,,,,failed,,
st_12181,은행골앞,,,,,failed,,
st_12182,땡초,,,,,failed,,
st_12185,공룡슈퍼,,,,,failed,,
st_12186,홍대수노래방본점,,,,,failed,,
st_12187,춘지본가,,,,,failed,,
st_12191,츄,1129234410,http://place.map.kakao.com/1129234410,37.5537313549,126.9219178377,mid,츄피어싱,서울 마포구 홍익로3길 20
st_12192,미래하이빌,,,,,failed,,
st_12194,모모커피마카롱,,,,,failed,,
st_12195,더샘이대점,,,,,failed,,
st_12196,네이처리퍼블릭,19630833,http://place.map.kakao.com/19630833,37.5552663584,126.9369498063,mid,네이처리퍼블릭 신촌역점,서울 마포구 신촌로 지하 90
st_12197,미니스톱,,,,,failed,,
st_12200,숙대옆길,,,,,low,,
st_12202,중앙중버정,,,,,failed,,
st_12203,닌옆골목1,,,,,failed,,
st_12204,닌옆골목2,,,,,failed,,
st_12205,닌,1767666801,http://place.map.kakao.com/1767666801,37.5792718513,126.9878458378,mid,닌,서울 종로구 창덕궁1길 23-1
st_12209,위드메이트,,,,,failed,,
st_12211,감사원버정,,,,,failed,,
st_12212,가회동골목,,,,,failed,,
st_12215,소쇼,,,,,failed,,
st_12216,청계천옆,,,,,failed,,
st_12217,경복궁.국립민속박물관맞은편,,,,,failed,,
st_12221,Y&아니마,,,,,failed,,
st_12223,북촌세븐,,,,,low,,
st_12225,덕성여고앞,,,,,failed,,
st_12227,윤동주시인문학관앞,,,,,failed,,
st_12230,평창동집,,,,,low,,
st_12231,지리산흑돼지,,,,,failed,,
st_12232,장군보쌈,13321945,http://place.map.kakao.com/13321945,37.5673956068,126.9796300697,mid,장군보쌈족발,서울 중구 무교로 16
st_12235,명동에그드랍,,,,,failed,,
st_12386,홍대공차,,,,,low,,
st_12387,홍익숯불갈비소금구이,,,,,failed,,
st_12388,그린클라우드,,,,,failed,,
st_12389,천하,27435143,http://place.map.kakao.com/27435143,37.5572940319,126.9207653827,mid,천하의문타로,서울 마포구 월드컵북로4길 19
st_12391,몬스터치즈떡볶이,,,,,failed,,
st_12392,오두막,1719911479,http://place.map.kakao.com/1719911479,37.5588525418,126.9351826715,mid,펍오두막,서울 서대문구 연세로11길 29
st_12393,신발가게,,,,,low,,
st_12394,신촌던킨,,,,,low,,
st_12395,순두부랑생선구이앞,,,,,failed,,
st_12396,신촌메인길(뽕잎사랑),,,,,failed,,
st_12398,부엉이돈까스앞,,,,,failed,,
st_12400,작은마을,,,,,failed,,
st_12402,솔티핫티,,,,,failed,,
st_12405,창경궁옆놀이터,,,,,low,,
st_12406,서소문미술관앞,,,,,failed,,
st_12429,화적연,,,,,failed,,
st_13171,사이버고시원,,,,,failed,,
st_13173,휴먼안경보청기,,,,,failed,,
st_13175,민지미용실,,,,,failed,,
st_13176,뽀꼬팡,,,,,failed,,
st_13180,쌍문동집,,,,,low,,
st_13182,힐링호프,,,,,failed,,
st_13183,양재시민의숲역(양재방향4-4),,,,,failed,,
st_13188,신한금융투자,,,,,low,,
st_13191,상봉터미널,89452871,http://place.map.kakao.com/89452871,37.5973896447,127.0922246132,mid,유솔 상봉터미널점,서울 중랑구 상봉로 131
st_13192,비단길현대시장(호남수산),,,,,failed,,
st_13193,신도림로11다길,,,,,low,,
st_13196,풍아산업앞,,,,,failed,,
st_13198,가온문화공원 사거리,,,,,low,,
st_13199,월드컵북로60길,,,,,low,,
st_13200,성암로,,,,,low,,
st_13201,양화로,,,,,low,,
st_13202,연세안경앞,,,,,failed,,
st_13203,산장앞,,,,,failed,,
st_13204,엔비,,,,,low,,
st_13205,이태원로,,,,,low,,
st_13208,23번지 남산돈까스본점 옆건물,,,,,low,,
st_13210,충무로,,,,,low,,
st_13215,뚜레쥬르 종로점,1150183579,http://place.map.kakao.com/1150183579,37.5718169603,126.9806329329,mid,뚜레쥬르 종로구청점,서울 종로구 종로5길 34
st_13218,종로구,,,,,low,,
st_13219,필운대로,,,,,low,,
st_13239,신선대,10522191,http://place.map.kakao.com/10522191,34.7382272038,128.6627589866,mid,신선대,경남 거제시 남부면 갈곶리
