id,place_name,image_url,commons_page,license,author,distance_m
st_14913,스위스그랜드호텔 수영장,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/3-Cushion_Challenge_2019-2_in_Seoul_%28KOR%29-Trainingsbillard.jpg/960px-3-Cushion_Challenge_2019-2_in_Seoul_%28KOR%29-Trainingsbillard.jpg,https://commons.wikimedia.org/wiki/File%3A3-Cushion%20Challenge%202019-2%20in%20Seoul%20%28KOR%29-Trainingsbillard.jpg,CC BY-SA 3.0,Carambol,108.4
st_14916,세검초등학교 정류장,,,,,
st_14917,평창동 집,,,,,
st_14921,미레에셋센터원,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Genesis_G90_RS4_Vik_Black_%28239%29.jpg/960px-Genesis_G90_RS4_Vik_Black_%28239%29.jpg,https://commons.wikimedia.org/wiki/File%3AGenesis%20G90%20RS4%20Vik%20Black%20%28239%29.jpg,CC BY-SA 4.0,Damian B Oh,11.3
st_14924,공평동꼼장어 직영 1호점,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Hyundai_Grandeur_Q270_TG_PE_Black_Diamond_%284%29.jpg/960px-Hyundai_Grandeur_Q270_TG_PE_Black_Diamond_%284%29.jpg,https://commons.wikimedia.org/wiki/File%3AHyundai%20Grandeur%20Q270%20TG%20PE%20Black%20Diamond%20%284%29.jpg,CC BY-SA 4.0,Damian B Oh,10.2
st_14928,곳 게스트하우스,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg/960px-%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%98%9F%E5%B7%B4%E5%85%8B%20%2827024419610%29.jpg,CC BY-SA 2.0,"Wei-Te Wong from Taipei City, Taiwan, Republic of China",83.1
st_14929,카비네,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg/960px-%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%98%9F%E5%B7%B4%E5%85%8B%20%2827024419610%29.jpg,CC BY-SA 2.0,"Wei-Te Wong from Taipei City, Taiwan, Republic of China",94.1
st_14935,인사동그집 골목,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Insadong-gil_Mar_2025_09.jpg/960px-Insadong-gil_Mar_2025_09.jpg,https://commons.wikimedia.org/wiki/File%3AInsadong-gil%20Mar%202025%2009.jpg,CC BY-SA 4.0,Epicgenius,11.1
st_14937,세운상가 3층,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Orange_building_in_Euljiro.jpg/960px-Orange_building_in_Euljiro.jpg,https://commons.wikimedia.org/wiki/File%3AOrange%20building%20in%20Euljiro.jpg,CC BY-SA 4.0,Aaaatu,26.5
st_14953,문발동 집,,,,,
st_14962,한강어린이15공원,,,,,
st_14964,더힐하우스,,,,,
st_14966,조이너스 시화점,,,,,
st_14968,더스윙블랙 용인보정점,,,,,
st_14971,마임비전빌리지 스테이지풀,,,,,
st_14972,마임비전빌리지 돌담가든,,,,,
st_14973,마임비전빌리지 흙집돌집,,,,,
st_14977,한국테크노링,,,,,
st_14978,피스플라워팜,,,,,
st_14980,고창 메밀밭,,,,,
st_15174,인천골목,,,,,
st_15175,오복수퍼,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Doijissal_Supermarket.jpg/960px-Doijissal_Supermarket.jpg,https://commons.wikimedia.org/wiki/File%3ADoijissal%20Supermarket.jpg,CC BY-SA 4.0,Aaaatu,70.1
st_15251,커피빈 앞,,,,,
st_15256,어도횟집,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/%EC%84%9C%EC%86%8C%EB%AC%B8%EC%95%84%ED%8C%8C%ED%8A%B8.jpg/960px-%EC%84%9C%EC%86%8C%EB%AC%B8%EC%95%84%ED%8C%8C%ED%8A%B8.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%84%9C%EC%86%8C%EB%AC%B8%EC%95%84%ED%8C%8C%ED%8A%B8.jpg,CC BY-SA 4.0,HappyMidnight,87.5
st_15258,본동 집,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Nodeulseom_%2814005438206%29.jpg/960px-Nodeulseom_%2814005438206%29.jpg,https://commons.wikimedia.org/wiki/File%3ANodeulseom%20%2814005438206%29.jpg,CC BY-SA 2.0,"travel oriented from Seoul, South Korea",75.9
st_15261,종각역4번출구,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Bars_entry_in_Seoul.jpg/960px-Bars_entry_in_Seoul.jpg,https://commons.wikimedia.org/wiki/File%3ABars%20entry%20in%20Seoul.jpg,CC BY-SA 4.0,Zubro,48.8
st_15274,신명여고,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/%EC%8B%A0%EB%AA%85%EC%97%AC%EC%9E%90%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg/960px-%EC%8B%A0%EB%AA%85%EC%97%AC%EC%9E%90%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%8B%A0%EB%AA%85%EC%97%AC%EC%9E%90%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg,CC BY 4.0,Narubaru7,57.9
st_15280,시장거리길,,,,,
st_15281,팜스프링아파트 상가,,,,,
st_15287,백양빌딩,,,,,
st_15294,더체어펜션,,,,,
st_15295,신남방파제,,,,,
st_15297,스카이다이빙센터 충주,,,,,
st_15299,보령청보리밭,,,,,
st_15300,마크원에비뉴,,,,,
st_15302,태조로(2),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/20240727_Jeonju_Jungang_Elementary_School_001.jpg/960px-20240727_Jeonju_Jungang_Elementary_School_001.jpg,https://commons.wikimedia.org/wiki/File%3A20240727%20Jeonju%20Jungang%20Elementary%20School%20001.jpg,CC BY 4.0,Jjw,21.9
st_15304,최명희길,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/20240727_Jeonju_Hanok_Villiage_005.jpg/960px-20240727_Jeonju_Hanok_Villiage_005.jpg,https://commons.wikimedia.org/wiki/File%3A20240727%20Jeonju%20Hanok%20Villiage%20005.jpg,CC BY 4.0,Jjw,30.8
st_15310,센텀서로,,,,,
st_15311,센턴시티사거리,,,,,
st_15313,오토바이사고거리,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Above_door_display_on_AREX_Class_2000.jpg/960px-Above_door_display_on_AREX_Class_2000.jpg,https://commons.wikimedia.org/wiki/File%3AAbove%20door%20display%20on%20AREX%20Class%202000.jpg,CC0,R151trains,114.3
st_15314,장가포차(만만코코로),https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/20200805_030608_things_places_in_south_korea_IMG_8948.jpg/960px-20200805_030608_things_places_in_south_korea_IMG_8948.jpg,https://commons.wikimedia.org/wiki/File%3A20200805%20030608%20things%20places%20in%20south%20korea%20IMG%208948.jpg,CC0,Choi Kwang-mo,16.6
st_15322,디펜스거리,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Noksapyeong_Station_20140228_162552.JPG/960px-Noksapyeong_Station_20140228_162552.JPG,https://commons.wikimedia.org/wiki/File%3ANoksapyeong%20Station%2020140228%20162552.JPG,CC BY-SA 3.0,안우석,62.9
st_15323,노리테이블,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Noksapyeong_Station_20140228_162552.JPG/960px-Noksapyeong_Station_20140228_162552.JPG,https://commons.wikimedia.org/wiki/File%3ANoksapyeong%20Station%2020140228%20162552.JPG,CC BY-SA 3.0,안우석,62.9
st_15325,수아네집(뉴일무이),https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/On_set_filming_location.jpg/960px-On_set_filming_location.jpg,https://commons.wikimedia.org/wiki/File%3AOn%20set%20filming%20location.jpg,CC BY-SA 4.0,Ajvarsak,30.6
st_15329,이태원거리(세계음식문화거리),https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Bulgogi_6.jpg/960px-Bulgogi_6.jpg,https://commons.wikimedia.org/wiki/File%3ABulgogi%206.jpg,CC BY-SA 2.0,anokarina,32.7
st_15330,천사의날개,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Seoul%2C_Korea_April_2014_%2813967318215%29.jpg/960px-Seoul%2C_Korea_April_2014_%2813967318215%29.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%2C%20Korea%20April%202014%20%2813967318215%29.jpg,CC BY-SA 2.0,"Michael Sean Gallagher from London, United Kingdom",14
st_15331,싸대기골목,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Road_in_Seoul%2C_KOREA_5.jpg/960px-Road_in_Seoul%2C_KOREA_5.jpg,https://commons.wikimedia.org/wiki/File%3ARoad%20in%20Seoul%2C%20KOREA%205.jpg,CC BY-SA 4.0,AhmedAlElq,37.2
st_15332,라운지클럽(펌킨),https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Itaewon_Halloween_crowd_crush_memorial_alley_02.jpg/960px-Itaewon_Halloween_crowd_crush_memorial_alley_02.jpg,https://commons.wikimedia.org/wiki/File%3AItaewon%20Halloween%20crowd%20crush%20memorial%20alley%2002.jpg,CC BY-SA 3.0,*Youngjin,24.8
st_15334,놀이터(창의어린이공원),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/September_Seoul_Corea_-_Asia_Photography_2012_-_panoramio.jpg/960px-September_Seoul_Corea_-_Asia_Photography_2012_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3ASeptember%20Seoul%20Corea%20-%20Asia%20Photography%202012%20-%20panoramio.jpg,CC BY 3.0,pictures Jettcom,98.3
st_15335,단밤회식장소(더부스 광화문),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Genesis_Electrified_G80_RG3_EV_Vik_Black_%2839%29.jpg/960px-Genesis_Electrified_G80_RG3_EV_Vik_Black_%2839%29.jpg,https://commons.wikimedia.org/wiki/File%3AGenesis%20Electrified%20G80%20RG3%20EV%20Vik%20Black%20%2839%29.jpg,CC BY-SA 4.0,Damian B Oh,13.5
st_15336,백범광장공원,https://upload.wikimedia.org/wikipedia/commons/6/66/Protest_in_Jongno%2C_Seoul%2C_Korea_-_2004_2.jpg,https://commons.wikimedia.org/wiki/File%3AProtest%20in%20Jongno%2C%20Seoul%2C%20Korea%20-%202004%202.jpg,CC BY-SA 2.0,Michael Gallagher,85.3
st_15668,에이미,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Fat_Hamster_and_Kang_New_in_Strange_Fruit.jpg/960px-Fat_Hamster_and_Kang_New_in_Strange_Fruit.jpg,https://commons.wikimedia.org/wiki/File%3AFat%20Hamster%20and%20Kang%20New%20in%20Strange%20Fruit.jpg,CC BY 4.0,올해의수상자,148.2
st_15675,숭의여대,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/2015-04-16_14.09.42_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg/960px-2015-04-16_14.09.42_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,https://commons.wikimedia.org/wiki/File%3A2015-04-16%2014.09.42%20%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,CC0,최광모 (Choe Kwangmo),42.5
st_15682,충현슈퍼,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Seocho-gu_Office_20140613_120312.JPG/960px-Seocho-gu_Office_20140613_120312.JPG,https://commons.wikimedia.org/wiki/File%3ASeocho-gu%20Office%2020140613%20120312.JPG,CC BY-SA 3.0,안우석,100.2
st_15683,반얀트리 페스타,,,,,
st_15689,올리브빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Aston_Martin_Vantage_in_Gangnam-gu_01.jpg/960px-Aston_Martin_Vantage_in_Gangnam-gu_01.jpg,https://commons.wikimedia.org/wiki/File%3AAston%20Martin%20Vantage%20in%20Gangnam-gu%2001.jpg,CC BY-SA 4.0,Tristan Surtel,104.2
st_15690,오크밸리리조트,,,,,
st_16034,월드컵북로,,,,,
st_16046,GS25 대륭포스트점,,,,,
st_16051,새창로42길,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/20200718_032222unidentified_places_in_south_korea_IMG_4352.jpg/960px-20200718_032222unidentified_places_in_south_korea_IMG_4352.jpg,https://commons.wikimedia.org/wiki/File%3A20200718%20032222unidentified%20places%20in%20south%20korea%20IMG%204352.jpg,CC0,Choi Kwang-mo,21.2
st_16057,중부공원여가센터 앞 터널,,,,,
st_16058,삼영기계상사(폐업),https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bibim-naengmyeon_2.jpg/960px-Bibim-naengmyeon_2.jpg,https://commons.wikimedia.org/wiki/File%3ABibim-naengmyeon%202.jpg,CC BY 2.0,lazy fri13th,149.6
st_16065,SK텔레콤 미래대리점 위례직영점,,,,,
st_16069,영흥북로,,,,,
st_16071,인천 서구청,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Seo-gu_Assembly%2C_Incheon.jpg/960px-Seo-gu_Assembly%2C_Incheon.jpg,https://commons.wikimedia.org/wiki/File%3ASeo-gu%20Assembly%2C%20Incheon.jpg,Public domain,IRTC1015,52.2
st_16076,디팩토리세차장,,,,,
st_16077,임마누엘카센터,,,,,
st_16081,송포로,,,,,
st_16084,평안도찹쌀순대 전문점,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/%EC%97%AC%EC%84%B1%EC%82%AC%EC%A0%84%EC%8B%9C%EA%B4%802%EC%B8%B5-%EB%94%94%EC%8A%A4%ED%94%8C%EB%A0%88%EC%9D%B4.jpg/960px-%EC%97%AC%EC%84%B1%EC%82%AC%EC%A0%84%EC%8B%9C%EA%B4%802%EC%B8%B5-%EB%94%94%EC%8A%A4%ED%94%8C%EB%A0%88%EC%9D%B4.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%97%AC%EC%84%B1%EC%82%AC%EC%A0%84%EC%8B%9C%EA%B4%802%EC%B8%B5-%EB%94%94%EC%8A%A4%ED%94%8C%EB%A0%88%EC%9D%B4.jpg,CC BY-SA 3.0,믿음나무,120.4
st_16085,해두리치킨 능곡점,,,,,
st_16087,행당로,,,,,
st_16090,강매로,,,,,
st_16093,아라육로152번길,,,,,
st_16096,세움프라자,,,,,
st_16097,다산순환로,,,,,
st_16099,다산중앙로(2),,,,,
st_16107,중앙로77번길,,,,,
st_16110,(구)광주교도소,,,,,
st_16113,나래하우스,,,,,
st_16114,일광로,,,,,
st_16120,봉래나루로,,,,,
st_16123,성산로22길 지하도,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/2014-04-12_18.36.48_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg/960px-2014-04-12_18.36.48_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,https://commons.wikimedia.org/wiki/File%3A2014-04-12%2018.36.48%20%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,CC0,최광모 (Choe Kwangmo),120.9
st_16125,산울림피아노,,,,,
st_16133,디앤베이지,,,,,
st_16136,활자마을 정류장,,,,,
st_16140,출판도시야외무대,,,,,
st_16143,INO프라자,,,,,
st_16151,옥천파출소,,,,,
st_16155,경화,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/The_Museum_of_Korean_Modern_Literature_191124006.jpg/960px-The_Museum_of_Korean_Modern_Literature_191124006.jpg,https://commons.wikimedia.org/wiki/File%3AThe%20Museum%20of%20Korean%20Modern%20Literature%20191124006.jpg,CC BY-SA 4.0,Jjw,15.4
st_16158,카페 나인티플러스,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Incheon_18Bank.jpg/960px-Incheon_18Bank.jpg,https://commons.wikimedia.org/wiki/File%3AIncheon%2018Bank.jpg,CC0,Boubloub,15
st_16161,제물량로335번길,,,,,
st_16162,만석부두로6번길,,,,,
st_16167,강화경찰서,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Yongheung-gung.jpg/960px-Yongheung-gung.jpg,https://commons.wikimedia.org/wiki/File%3AYongheung-gung.jpg,CC BY-SA 3.0,Jjw,31.9
st_16168,해명초등학교,,,,,
st_16172,경주톨게이트,,,,,
st_16182,한국수력원자력주식회사,,,,,
st_16183,동해안로,,,,,
st_16184,감포항,,,,,
st_16185,해원푸른빌라,,,,,
st_16186,아르볼,,,,,
st_16187,나정감포모래해변,,,,,
st_16195,행암동종점 정류장,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Inokim_oxo_%EB%8C%80%EA%B0%81_%EC%82%AC%EC%A7%84.jpg/960px-Inokim_oxo_%EB%8C%80%EA%B0%81_%EC%82%AC%EC%A7%84.jpg,https://commons.wikimedia.org/wiki/File%3AInokim%20oxo%20%EB%8C%80%EA%B0%81%20%EC%82%AC%EC%A7%84.jpg,CC BY-SA 4.0,NIKON9018,19.4
st_16196,웨스틴조선 부산,https://upload.wikimedia.org/wikipedia/commons/d/db/Secret_Poison_Jieun_Hyosung_acrofan.JPG,https://commons.wikimedia.org/wiki/File%3ASecret%20Poison%20Jieun%20Hyosung%20acrofan.JPG,CC BY-SA 3.0,acrofan.com,18.2
st_16352,마곡중앙2로,,,,,
st_16355,유진빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Genesis_G90_RS4_Vik_Black_%28349%29.jpg/960px-Genesis_G90_RS4_Vik_Black_%28349%29.jpg,https://commons.wikimedia.org/wiki/File%3AGenesis%20G90%20RS4%20Vik%20Black%20%28349%29.jpg,CC BY-SA 4.0,Damian B Oh,89.5
st_16360,삼흥빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/500px_photo_%2816143213%29.jpeg/960px-500px_photo_%2816143213%29.jpeg,https://commons.wikimedia.org/wiki/File%3A500px%20photo%20%2816143213%29.jpeg,CC BY 3.0,"
Jorge Cortell",84.8
st_16361,몬테소리빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gangnam_Station_Exit_8.jpg/960px-Gangnam_Station_Exit_8.jpg,https://commons.wikimedia.org/wiki/File%3AGangnam%20Station%20Exit%208.jpg,CC BY-SA 4.0,Christian Bolz,18.9
st_16362,대각빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/20250513_2%ED%98%B8%EC%84%A0_%EA%B0%95%EB%82%A8%EC%97%AD_%EC%97%AD%EB%AA%85%ED%8C%90.jpg/960px-20250513_2%ED%98%B8%EC%84%A0_%EA%B0%95%EB%82%A8%EC%97%AD_%EC%97%AD%EB%AA%85%ED%8C%90.jpg,https://commons.wikimedia.org/wiki/File%3A20250513%202%ED%98%B8%EC%84%A0%20%EA%B0%95%EB%82%A8%EC%97%AD%20%EC%97%AD%EB%AA%85%ED%8C%90.jpg,CC0,Striker9498,93.8
st_16372,호국로550번길(1),,,,,
st_16373,호국로550번길(2),,,,,
st_16374,송추계곡입구,,,,,
st_16375,중앙 119구조본부 수도권 119특수구조대,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/2013-04-18_10.40.42_pre-exercise_of_ARF_DiREx_2013%2C_National_119_Rescue_Headquarters.jpg/960px-2013-04-18_10.40.42_pre-exercise_of_ARF_DiREx_2013%2C_National_119_Rescue_Headquarters.jpg,https://commons.wikimedia.org/wiki/File%3A2013-04-18%2010.40.42%20pre-exercise%20of%20ARF%20DiREx%202013%2C%20National%20119%20Rescue%20Headquarters.jpg,CC0,최광모 (Choe Kwangmo),147.7
st_16376,미사테스타타워,,,,,
st_16389,더링크호텔 서울,,,,,
st_16390,에이알센트레,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Seoul-metro-746-Gasan-digital-complex-station-entrance-3-20191023-180232.jpg/960px-Seoul-metro-746-Gasan-digital-complex-station-entrance-3-20191023-180232.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul-metro-746-Gasan-digital-complex-station-entrance-3-20191023-180232.jpg,CC BY-SA 4.0,LERK,63.4
st_16392,여의도 IFC,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg/960px-Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg,https://commons.wikimedia.org/wiki/File%3ARolls-Royce%20Phantom%20VIII%20EWB%20Series%20II%20Dark%20Emerald%20%2817%29.jpg,CC BY-SA 4.0,Damian B Oh,22.3
st_16397,전국은행협회,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Hana_Financial_Group_Myeongdong_Building_20240217.jpg/960px-Hana_Financial_Group_Myeongdong_Building_20240217.jpg,https://commons.wikimedia.org/wiki/File%3AHana%20Financial%20Group%20Myeongdong%20Building%2020240217.jpg,CC BY 4.0,Sean Young (@assanges),65.8
st_16400,이앤갤러리,,,,,
st_16404,테헤란로,,,,,
