id,place_name,image_url,commons_page,license,author,distance_m
st_02520,강북해병대전우회,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Ui_Line_Bukhansan_Ui_Exit_1.jpg/960px-Ui_Line_Bukhansan_Ui_Exit_1.jpg,https://commons.wikimedia.org/wiki/File%3AUi%20Line%20Bukhansan%20Ui%20Exit%201.jpg,CC BY-SA 4.0,2147483647,86.8
st_02805,철도건널목,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg/960px-20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg,https://commons.wikimedia.org/wiki/File%3A20200717%20230134unidentified%20places%20in%20south%20korea%20IMG%204115.jpg,CC0,Choi Kwang-mo,130.5
st_02863,그랜드 인터컨티넨탈 서울 파르나스,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC_%EC%A1%B0%EC%B0%AC_%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29_%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg/960px-%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC_%EC%A1%B0%EC%B0%AC_%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29_%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg,https://commons.wikimedia.org/wiki/File%3A%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC%20%EC%A1%B0%EC%B0%AC%20%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29%20%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg,CC BY-SA 4.0,한국정보산업연합회,27
st_02929,한국야쿠르트 본사,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Ban-geonjo-ojingeo-gui.jpg/960px-Ban-geonjo-ojingeo-gui.jpg,https://commons.wikimedia.org/wiki/File%3ABan-geonjo-ojingeo-gui.jpg,CC BY 2.0,lazy fri13th,132
st_02944,철도건널목,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg/960px-20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg,https://commons.wikimedia.org/wiki/File%3A20200717%20230134unidentified%20places%20in%20south%20korea%20IMG%204115.jpg,CC0,Choi Kwang-mo,142.5
st_02953,센터포인트빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Lincoln_Town_Car_Krystal_Limousine_FN145_FL_Vibrant_White_Clearcoat_%2832%29.jpg/960px-Lincoln_Town_Car_Krystal_Limousine_FN145_FL_Vibrant_White_Clearcoat_%2832%29.jpg,https://commons.wikimedia.org/wiki/File%3ALincoln%20Town%20Car%20Krystal%20Limousine%20FN145%20FL%20Vibrant%20White%20Clearcoat%20%2832%29.jpg,CC BY-SA 4.0,Damian B Oh,43.6
st_03671,오공팔샵,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Seoul_%2853854697800%29.jpg/960px-Seoul_%2853854697800%29.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%20%2853854697800%29.jpg,CC BY 2.0,"David Lee from Redmond, WA, USA",61.3
st_03685,구찌 청담 플래그십,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Cheongdam_Intersection.jpg/960px-Cheongdam_Intersection.jpg,https://commons.wikimedia.org/wiki/File%3ACheongdam%20Intersection.jpg,CC BY-SA 4.0,Cyberdoomslayer,117.6
st_04129,여의도IFC,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg/960px-Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg,https://commons.wikimedia.org/wiki/File%3ARolls-Royce%20Phantom%20VIII%20EWB%20Series%20II%20Dark%20Emerald%20%2817%29.jpg,CC BY-SA 4.0,Damian B Oh,22.3
st_06379,여의도IFC,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg/960px-Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg,https://commons.wikimedia.org/wiki/File%3ARolls-Royce%20Phantom%20VIII%20EWB%20Series%20II%20Dark%20Emerald%20%2817%29.jpg,CC BY-SA 4.0,Damian B Oh,22.3
st_17453,여의도IFC,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg/960px-Rolls-Royce_Phantom_VIII_EWB_Series_II_Dark_Emerald_%2817%29.jpg,https://commons.wikimedia.org/wiki/File%3ARolls-Royce%20Phantom%20VIII%20EWB%20Series%20II%20Dark%20Emerald%20%2817%29.jpg,CC BY-SA 4.0,Damian B Oh,22.3
st_04140,데이터세이브 용산지점,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/%EC%9B%90%ED%9A%A8%EC%83%81%EA%B0%80%284%EB%8F%99_%EC%B2%AD%ED%8C%8C%EB%A1%9C_%EC%B8%A1%EB%A9%B4%29_2025.jpg/960px-%EC%9B%90%ED%9A%A8%EC%83%81%EA%B0%80%284%EB%8F%99_%EC%B2%AD%ED%8C%8C%EB%A1%9C_%EC%B8%A1%EB%A9%B4%29_2025.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%9B%90%ED%9A%A8%EC%83%81%EA%B0%80%284%EB%8F%99%20%EC%B2%AD%ED%8C%8C%EB%A1%9C%20%EC%B8%A1%EB%A9%B4%29%202025.jpg,CC BY 4.0,Narubaru7,31.2
st_04381,서진빌딩2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/%EC%82%BC%EA%B2%B9%EC%82%B4_001.jpg/960px-%EC%82%BC%EA%B2%B9%EC%82%B4_001.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%82%BC%EA%B2%B9%EC%82%B4%20001.jpg,CC BY 2.0 kr,revi,18
st_04411,소연미용실,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/2020-07-05_things_places_in_south_korea_IMG_2165.jpg/960px-2020-07-05_things_places_in_south_korea_IMG_2165.jpg,https://commons.wikimedia.org/wiki/File%3A2020-07-05%20things%20places%20in%20south%20korea%20IMG%202165.jpg,CC0,Choi Kwang-mo,129
st_04948,신촌토끼굴,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90_%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99_%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90_001.jpg/960px-%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90_%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99_%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90_001.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99%20%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%20001.jpg,CC BY 2.0 kr,revi,42.2
st_07704,신촌토끼굴,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90_%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99_%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90_001.jpg/960px-%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90_%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99_%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90_001.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99%20%EB%B6%80%EC%86%8D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%20001.jpg,CC BY 2.0 kr,revi,42.2
st_04955,포유인포텍,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Nightlife_In_Seoul_Korea_%28148012137%29.jpeg/960px-Nightlife_In_Seoul_Korea_%28148012137%29.jpeg,https://commons.wikimedia.org/wiki/File%3ANightlife%20In%20Seoul%20Korea%20%28148012137%29.jpeg,CC BY-SA 3.0,"
William Anderson",82.1
st_05235,퍼스트루머,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Seoul%2C_traditional_houses_-_panoramio.jpg/960px-Seoul%2C_traditional_houses_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%2C%20traditional%20houses%20-%20panoramio.jpg,CC BY-SA 3.0,oimo,55.1
st_05245,스튜디오호세앞,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Jeukseok-tteok-bokki_2.jpg/960px-Jeukseok-tteok-bokki_2.jpg,https://commons.wikimedia.org/wiki/File%3AJeukseok-tteok-bokki%202.jpg,CC BY-SA 2.0,bryan...,41.7
st_05258,갤러리원,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/%EA%B5%AD%EB%A6%BD%EB%AF%BC%EC%86%8D%EB%B0%95%EB%AC%BC%EA%B4%80_%EC%86%8C%EC%A4%8F%EA%B3%A0%EB%A6%AC%28%EC%83%81%EC%84%A4%EC%A0%84%EC%8B%9C%EC%8B%A4_2%29.jpg/960px-%EA%B5%AD%EB%A6%BD%EB%AF%BC%EC%86%8D%EB%B0%95%EB%AC%BC%EA%B4%80_%EC%86%8C%EC%A4%8F%EA%B3%A0%EB%A6%AC%28%EC%83%81%EC%84%A4%EC%A0%84%EC%8B%9C%EC%8B%A4_2%29.jpg,https://commons.wikimedia.org/wiki/File%3A%EA%B5%AD%EB%A6%BD%EB%AF%BC%EC%86%8D%EB%B0%95%EB%AC%BC%EA%B4%80%20%EC%86%8C%EC%A4%8F%EA%B3%A0%EB%A6%AC%28%EC%83%81%EC%84%A4%EC%A0%84%EC%8B%9C%EC%8B%A4%202%29.jpg,CC BY-SA 3.0,Hare wiki,119.6
st_05364,투비앤 아나운서아카데미,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Seoul%2C_Korea_%2810877753826%29.jpg/960px-Seoul%2C_Korea_%2810877753826%29.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%2C%20Korea%20%2810877753826%29.jpg,CC BY-SA 2.0,"Michael Sean Gallagher from London, United Kingdom",58.3
st_05392,북촌로4길,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/20260409womenphotowork%EA%B8%88%EC%88%B2_20.jpg/960px-20260409womenphotowork%EA%B8%88%EC%88%B2_20.jpg,https://commons.wikimedia.org/wiki/File%3A20260409womenphotowork%EA%B8%88%EC%88%B2%2020.jpg,CC BY 4.0,금숲,20.8
st_05405,명륜4길,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg/960px-Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg,https://commons.wikimedia.org/wiki/File%3AKim%20Hyun-tak%2C%20Labor%20Party%20preliminary%20candidate%20for%20Jeollabuk-do%20provincial%20assembly%20attended%20The%20517%20Demonstration%20Against%20Gender-Based%20Violence.jpg,CC BY 4.0,고려,132.6
st_05623,무궁화로,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Sogogi-ttaro-gukbap.jpg/960px-Sogogi-ttaro-gukbap.jpg,https://commons.wikimedia.org/wiki/File%3ASogogi-ttaro-gukbap.jpg,CC BY 2.0,lazy fri13th,79.1
st_06016,한성전업사,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/20200805_143534_things_places_in_south_korea_IMG_9251.jpg/960px-20200805_143534_things_places_in_south_korea_IMG_9251.jpg,https://commons.wikimedia.org/wiki/File%3A20200805%20143534%20things%20places%20in%20south%20korea%20IMG%209251.jpg,CC0,Choi Kwang-mo,18
st_06405,종로12길,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kia_K7_3.0_VG_PE_Aurora_Black_Pearl_%282%29.jpg/960px-Kia_K7_3.0_VG_PE_Aurora_Black_Pearl_%282%29.jpg,https://commons.wikimedia.org/wiki/File%3AKia%20K7%203.0%20VG%20PE%20Aurora%20Black%20Pearl%20%282%29.jpg,CC BY-SA 4.0,Damian B Oh,21.4
st_06422,오프닝,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Maesaengi-guk.jpg/960px-Maesaengi-guk.jpg,https://commons.wikimedia.org/wiki/File%3AMaesaengi-guk.jpg,CC BY 2.0,lazy fri13th,106.7
st_06897,카페베이지크,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/200729_%EB%AA%A9%EB%9E%80_%EC%9D%B4%EC%97%B0%EB%B3%B5.jpg/960px-200729_%EB%AA%A9%EB%9E%80_%EC%9D%B4%EC%97%B0%EB%B3%B5.jpg,https://commons.wikimedia.org/wiki/File%3A200729%20%EB%AA%A9%EB%9E%80%20%EC%9D%B4%EC%97%B0%EB%B3%B5.jpg,CC BY-SA 4.0,Explicit,59.1
st_06906,서울드래곤시티,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/20200718_034210unidentified_places_in_south_korea_IMG_4400.jpg/960px-20200718_034210unidentified_places_in_south_korea_IMG_4400.jpg,https://commons.wikimedia.org/wiki/File%3A20200718%20034210unidentified%20places%20in%20south%20korea%20IMG%204400.jpg,CC0,Choi Kwang-mo,63.4
st_06912,모노맨션 동국대점,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Jinyang_Arcade_Building%2C_2013.jpg/960px-Jinyang_Arcade_Building%2C_2013.jpg,https://commons.wikimedia.org/wiki/File%3AJinyang%20Arcade%20Building%2C%202013.jpg,CC0,PuzzletChung,139.6
st_06923,하이테이블 차병원사거리점,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Eonju_Station_20150328_141745736.JPG/960px-Eonju_Station_20150328_141745736.JPG,https://commons.wikimedia.org/wiki/File%3AEonju%20Station%2020150328%20141745736.JPG,CC BY-SA 3.0,안우석,37.3
st_07406,명동11길,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Hyundai_Staria_Lounge_Limousine_2.2D_US4_Abyss_Black_Pearl_%2847%29.jpg/960px-Hyundai_Staria_Lounge_Limousine_2.2D_US4_Abyss_Black_Pearl_%2847%29.jpg,https://commons.wikimedia.org/wiki/File%3AHyundai%20Staria%20Lounge%20Limousine%202.2D%20US4%20Abyss%20Black%20Pearl%20%2847%29.jpg,CC BY-SA 4.0,Damian B Oh,37.1
st_07411,센트로폴리스,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Genesis_G90_RS4_Uyuni_White_%28110%29.jpg/960px-Genesis_G90_RS4_Uyuni_White_%28110%29.jpg,https://commons.wikimedia.org/wiki/File%3AGenesis%20G90%20RS4%20Uyuni%20White%20%28110%29.jpg,CC BY-SA 4.0,Damian B Oh,37
st_07432,온지심 옆,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/%EC%82%BC%EA%B2%B9%EC%82%B4_001.jpg/960px-%EC%82%BC%EA%B2%B9%EC%82%B4_001.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%82%BC%EA%B2%B9%EC%82%B4%20001.jpg,CC BY 2.0 kr,revi,46.9
st_07438,낙원역 앞,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pasta_made_by_a_restaurant_named_%EC%97%B4%EB%91%90%EB%8B%AC.jpg/960px-Pasta_made_by_a_restaurant_named_%EC%97%B4%EB%91%90%EB%8B%AC.jpg,https://commons.wikimedia.org/wiki/File%3APasta%20made%20by%20a%20restaurant%20named%20%EC%97%B4%EB%91%90%EB%8B%AC.jpg,CC BY-SA 4.0,Ch sj,57
st_07450,어메이징브루잉컴퍼니,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Cafe_storefront_in_Seongsu-dong.jpg/960px-Cafe_storefront_in_Seongsu-dong.jpg,https://commons.wikimedia.org/wiki/File%3ACafe%20storefront%20in%20Seongsu-dong.jpg,CC BY-SA 4.0,CartoonChess,124.3
st_07509,타임즈스퀘어,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/%EA%B2%BD%EB%B0%A9_%EC%98%81%EB%93%B1%ED%8F%AC%ED%83%80%EC%9E%84%EC%8A%A4%ED%80%98%EC%96%B4_%EB%82%B4%EB%B6%80%EB%A1%9C%EB%B9%84_2025.jpg/960px-%EA%B2%BD%EB%B0%A9_%EC%98%81%EB%93%B1%ED%8F%AC%ED%83%80%EC%9E%84%EC%8A%A4%ED%80%98%EC%96%B4_%EB%82%B4%EB%B6%80%EB%A1%9C%EB%B9%84_2025.jpg,https://commons.wikimedia.org/wiki/File%3A%EA%B2%BD%EB%B0%A9%20%EC%98%81%EB%93%B1%ED%8F%AC%ED%83%80%EC%9E%84%EC%8A%A4%ED%80%98%EC%96%B4%20%EB%82%B4%EB%B6%80%EB%A1%9C%EB%B9%84%202025.jpg,CC BY 4.0,Narubaru7,42.9
st_07714,낙산길,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/%E6%A2%A8%E8%8A%B1%E6%B4%9E%E5%A3%81%E7%95%AB%E6%9D%91_%2826692683113%29.jpg/960px-%E6%A2%A8%E8%8A%B1%E6%B4%9E%E5%A3%81%E7%95%AB%E6%9D%91_%2826692683113%29.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%A2%A8%E8%8A%B1%E6%B4%9E%E5%A3%81%E7%95%AB%E6%9D%91%20%2826692683113%29.jpg,CC BY-SA 2.0,"Wei-Te Wong from Taipei City, Taiwan, Republic of China",16
st_07750,오월커피,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/20190913_195713_%EC%B9%A0%EC%82%AC%EB%8B%B9.jpg/960px-20190913_195713_%EC%B9%A0%EC%82%AC%EB%8B%B9.jpg,https://commons.wikimedia.org/wiki/File%3A20190913%20195713%20%EC%B9%A0%EC%82%AC%EB%8B%B9.jpg,CC BY-SA 4.0,심선영,127.1
st_07763,렌즈타운 전북대점,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg/960px-Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg,https://commons.wikimedia.org/wiki/File%3AKim%20Hyun-tak%2C%20Labor%20Party%20preliminary%20candidate%20for%20Jeollabuk-do%20provincial%20assembly%20attended%20The%20517%20Demonstration%20Against%20Gender-Based%20Violence.jpg,CC BY 4.0,고려,45.5
st_08076,부띠끄모나코,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Boutique_Monaco_Seoul.jpg/960px-Boutique_Monaco_Seoul.jpg,https://commons.wikimedia.org/wiki/File%3ABoutique%20Monaco%20Seoul.jpg,CC BY-SA 2.0,"Sunghwan Yoon from New York, USA",4.8
st_08628,참농,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Mercado_Mangwon_en_Se%C3%BAl.jpg/960px-Mercado_Mangwon_en_Se%C3%BAl.jpg,https://commons.wikimedia.org/wiki/File%3AMercado%20Mangwon%20en%20Se%C3%BAl.jpg,CC0,Enamoradadecorea,97.5
st_08652,충무로5길,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/A_printing_company_in_Euljiro_printing_alley.jpg/960px-A_printing_company_in_Euljiro_printing_alley.jpg,https://commons.wikimedia.org/wiki/File%3AA%20printing%20company%20in%20Euljiro%20printing%20alley.jpg,CC BY-SA 4.0,Aaaatu,4.3
st_08985,서브웨이,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/%EA%B5%AC%EC%9B%94%EB%82%A8%EB%A1%9C_%EA%B5%90%EB%B3%B4%EC%83%9D%EB%AA%85_%EB%B9%8C%EB%94%A9_2024.jpg/960px-%EA%B5%AC%EC%9B%94%EB%82%A8%EB%A1%9C_%EA%B5%90%EB%B3%B4%EC%83%9D%EB%AA%85_%EB%B9%8C%EB%94%A9_2024.jpg,https://commons.wikimedia.org/wiki/File%3A%EA%B5%AC%EC%9B%94%EB%82%A8%EB%A1%9C%20%EA%B5%90%EB%B3%B4%EC%83%9D%EB%AA%85%20%EB%B9%8C%EB%94%A9%202024.jpg,CC BY-SA 4.0,Narubaru7,34.2
st_09509,복정우물앞,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Cat_%2845803780672%29.jpg/960px-Cat_%2845803780672%29.jpg,https://commons.wikimedia.org/wiki/File%3ACat%20%2845803780672%29.jpg,CC BY 2.0,"Maythee Anegboonlap from Singapore, Singapore",71
st_09542,평촌한림대성심병원,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Flea_market_of_Pyeongchon_Central_Park5.jpg/960px-Flea_market_of_Pyeongchon_Central_Park5.jpg,https://commons.wikimedia.org/wiki/File%3AFlea%20market%20of%20Pyeongchon%20Central%20Park5.jpg,CC BY-SA 4.0,BoeunKim,134.7
st_09551,수원천로392번길,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Hwaseong_Fortress_02.jpg/960px-Hwaseong_Fortress_02.jpg,https://commons.wikimedia.org/wiki/File%3AHwaseong%20Fortress%2002.jpg,CC0,Bernard Gagnon,72.8
st_10121,화신유통,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/20200718_033846unidentified_places_in_south_korea_IMG_4394.jpg/960px-20200718_033846unidentified_places_in_south_korea_IMG_4394.jpg,https://commons.wikimedia.org/wiki/File%3A20200718%20033846unidentified%20places%20in%20south%20korea%20IMG%204394.jpg,CC0,Choi Kwang-mo,44.2
