id,title,place_name,place_address
mv_5884_03,한산: 용의 출현,순천왜성,전남광주통합특별시 순천시 해룡면 신성리 산 1
mv_5884_04,한산: 용의 출현,전라병영성,전남광주통합특별시 강진군 병영면 성동리 137
mv_5897_01,공조2: 인터내셔날,나진상가,서울 용산구 청파로 125
mv_5897_02,공조2: 인터내셔날,인천아시아드주경기장,인천 서해구 봉수대로 806
mv_5897_03,공조2: 인터내셔날,춘천경찰서,강원특별자치도 춘천시 춘천로 61
mv_5897_04,공조2: 인터내셔날,세빛섬,서울 서초구 올림픽대로 2085-14
mv_5897_05,공조2: 인터내셔날,센터필드,서울 강남구 테헤란로 231
mv_5897_06,공조2: 인터내셔날,조선팰리스 강남,서울 강남구 테헤란로 231
mv_5897_07,공조2: 인터내셔날,이촌한강공원,서울 용산구 이촌로72길 62
mv_5897_08,공조2: 인터내셔날,통일부,서울 종로구 세종대로 209
mv_5897_09,공조2: 인터내셔날,남북출입사무소,경기 파주시 장단면 희망로 307
mv_5897_10,공조2: 인터내셔날,밀레니엄알프스리조트,강원특별자치도 고성군 간성읍 진부령로 647
mv_5897_11,공조2: 인터내셔날,오산대학교,경기 오산시 청학로 45
mv_5897_12,공조2: 인터내셔날,동화경모공원,경기 파주시 탄현면 헤이리로 98
mv_6302_02,베테랑2,덕만이터널,강원특별자치도 춘천시 신동면 혈동리 산 142
mv_6493_08,파묘,제주신화빌라스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
mv_6493_09,파묘,옛 전남도청,광주광역시 동구 문화전당로 38
