id,place_name,image_url,commons_page,license,author,distance_m
st_11494,이태원국민은행,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Hamilton_Hotel_in_Itaewon%2C_Seoul%2C_March_18%2C_2016.jpg/960px-Hamilton_Hotel_in_Itaewon%2C_Seoul%2C_March_18%2C_2016.jpg,https://commons.wikimedia.org/wiki/File%3AHamilton%20Hotel%20in%20Itaewon%2C%20Seoul%2C%20March%2018%2C%202016.jpg,CC BY-SA 2.0,anokarina,50.7
st_12017,혜화경찰서,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/20200805_152942_things_places_in_south_korea_IMG_9303.jpg/960px-20200805_152942_things_places_in_south_korea_IMG_9303.jpg,https://commons.wikimedia.org/wiki/File%3A20200805%20152942%20things%20places%20in%20south%20korea%20IMG%209303.jpg,CC0,Choi Kwang-mo,81.4
st_12025,북촌로12길,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Area_east_of_Bukchon_Hanok_Village_B.JPG/960px-Area_east_of_Bukchon_Hanok_Village_B.JPG,https://commons.wikimedia.org/wiki/File%3AArea%20east%20of%20Bukchon%20Hanok%20Village%20B.JPG,CC BY-SA 3.0,Sakaori (talk),30.6
st_12032,창덕궁로5길,,,,,
st_12061,인하대학교 하이데거의숲,,,,,
st_12070,고양체육관 수영장,,,,,
st_12072,일산로636번길,,,,,
st_12215,소쇼,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg/960px-%E6%98%9F%E5%B7%B4%E5%85%8B_%2827024419610%29.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%98%9F%E5%B7%B4%E5%85%8B%20%2827024419610%29.jpg,CC BY-SA 2.0,"Wei-Te Wong from Taipei City, Taiwan, Republic of China",86.8
st_12221,Y&아니마,,,ERR:HTTPError,,
st_12223,북촌세븐,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Seoul_Education_Museum_2.jpg/960px-Seoul_Education_Museum_2.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%20Education%20Museum%202.jpg,CC BY-SA 4.0,LittleT889,62.2
st_12226,효성빌라,,,,,
st_12231,지리산흑돼지,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/2013-11-28_17.26.45_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg/960px-2013-11-28_17.26.45_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,https://commons.wikimedia.org/wiki/File%3A2013-11-28%2017.26.45%20%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,CC0,최광모 (Choe Kwangmo),14.7
st_12390,홍대벽화거리,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/%E4%BD%90%E8%97%A4%E5%B0%86%E4%BA%BA%E2%91%A2.JPG/960px-%E4%BD%90%E8%97%A4%E5%B0%86%E4%BA%BA%E2%91%A2.JPG,https://commons.wikimedia.org/wiki/File%3A%E4%BD%90%E8%97%A4%E5%B0%86%E4%BA%BA%E2%91%A2.JPG,CC BY-SA 3.0,佐藤将人,147.8
st_12402,솔티핫티,https://upload.wikimedia.org/wikipedia/commons/b/b7/2011-02-01_Paintings_by_Michael_Lin_in_Leeum_Museum.jpg,https://commons.wikimedia.org/wiki/File%3A2011-02-01%20Paintings%20by%20Michael%20Lin%20in%20Leeum%20Museum.jpg,CC BY 2.0,Nam-ho Park,28.5
st_12435,바람의화원 세트장,,,,,
st_13175,민지미용실,,,,,
st_13179,씨유쌍문우이천점,,,,,
