id,place_name,image_url,commons_page,license,author,distance_m
st_00480,이노와이즈신촌,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/20230624_Wikimedia_Korea_Common_Editathon.jpg/960px-20230624_Wikimedia_Korea_Common_Editathon.jpg,https://commons.wikimedia.org/wiki/File%3A20230624%20Wikimedia%20Korea%20Common%20Editathon.jpg,CC BY-SA 4.0,Jjw,83.6
st_01420,하마천경로당,,,,,
st_01430,용현동 집,,,,,
st_01445,헤이리사거리,,,ERR:HTTPError,,
st_01454,벚꽃마을 세종그라시아 옆,,,,,
st_01615,동남아파트 상가동,,,,,
st_01620,흥덕U타워,,,,,
st_02522,대웅빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Junggyeildongjuminsenteo_20140309_124227.JPG/960px-Junggyeildongjuminsenteo_20140309_124227.JPG,https://commons.wikimedia.org/wiki/File%3AJunggyeildongjuminsenteo%2020140309%20124227.JPG,CC BY-SA 3.0,안우석,51.1
st_02533,남계대교,,,,,
st_02541,등원로,,,,,
st_02550,덕은로,,,ERR:HTTPError,,
st_02553,북한강로,,,,,
st_02558,북한강로,,,,,
st_02579,설악금강대교로,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Seolak_Bridge%2C_Sokcho.jpg/960px-Seolak_Bridge%2C_Sokcho.jpg,https://commons.wikimedia.org/wiki/File%3ASeolak%20Bridge%2C%20Sokcho.jpg,CC0,Bernard Gagnon,72.6
st_02587,캐슬라콘티넨탈,,,ERR:HTTPError,,
st_02590,이화석재무역,,,ERR:HTTPError,,
st_02610,의외의조합,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Seocho-gu_Office_20140613_120312.JPG/960px-Seocho-gu_Office_20140613_120312.JPG,https://commons.wikimedia.org/wiki/File%3ASeocho-gu%20Office%2020140613%20120312.JPG,CC BY-SA 3.0,안우석,97.6
st_11506,의외의조합,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Seocho-gu_Office_20140613_120312.JPG/960px-Seocho-gu_Office_20140613_120312.JPG,https://commons.wikimedia.org/wiki/File%3ASeocho-gu%20Office%2020140613%20120312.JPG,CC BY-SA 3.0,안우석,97.6
st_02807,별장아파트,,,ERR:HTTPError,,
st_06911,별장아파트,,,ERR:HTTPError,,
st_02855,알로프트 서울명동 루프탑,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Namdaemun-ro%2C_Seoul_at_night.jpg/960px-Namdaemun-ro%2C_Seoul_at_night.jpg,https://commons.wikimedia.org/wiki/File%3ANamdaemun-ro%2C%20Seoul%20at%20night.jpg,CC BY-SA 4.0,Tristan Surtel,17.3
st_02888,까막고무신,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Andong_Market_20220130_01.jpg/960px-Andong_Market_20220130_01.jpg,https://commons.wikimedia.org/wiki/File%3AAndong%20Market%2020220130%2001.jpg,CC BY-SA 4.0,Jjw,66.1
st_02891,중앙농약종묘사,,,,,
st_02895,울진항수산,,,,,
st_02906,솔빛인테리어,,,,,
st_02913,대전슈퍼,,,ERR:HTTPError,,
st_02939,틴타입스튜디오,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg/960px-20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg,https://commons.wikimedia.org/wiki/File%3A20200717%20230134unidentified%20places%20in%20south%20korea%20IMG%204115.jpg,CC0,Choi Kwang-mo,142.6
st_02946,남영빌딩,,,,,
st_03419,낙토,,,,,
st_03634,월드컵북로60길,,,,,
st_03640,상수나루소공원,,,,,
st_03649,마호가니 여의도점,,,ERR:HTTPError,,
st_03697,롯데백화점 인천점 문화센터,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90_%EC%9D%B8%EC%B2%9C%ED%84%B0%EB%AF%B8%EB%84%90%EC%A0%90_%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A4_2024.jpg/960px-%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90_%EC%9D%B8%EC%B2%9C%ED%84%B0%EB%AF%B8%EB%84%90%EC%A0%90_%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A4_2024.jpg,https://commons.wikimedia.org/wiki/File%3A%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%20%EC%9D%B8%EC%B2%9C%ED%84%B0%EB%AF%B8%EB%84%90%EC%A0%90%20%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A4%202024.jpg,CC BY-SA 4.0,Narubaru7,12.7
st_03703,이채사거리,,,,,
st_03715,오르비제빌리지,,,,,
st_03723,조종농협웨딩홀,,,ERR:HTTPError,,
st_03731,양평수목원 캠핑장,,,,,
st_03737,대청동 집,,,,,
st_04146,BBM야구장,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Korail-134-Namyeong-station-entrance-1-20191022-145354.jpg/960px-Korail-134-Namyeong-station-entrance-1-20191022-145354.jpg,https://commons.wikimedia.org/wiki/File%3AKorail-134-Namyeong-station-entrance-1-20191022-145354.jpg,CC BY-SA 4.0,LERK,52.8
st_04157,서울면남초등학교,,,,,
st_04171,식현1리,,,,,
st_04181,백합칼국수&보쌈,,,ERR:HTTPError,,
st_04193,오송생명1로(프레스티지바이오로직스앞),,,,,
st_04200,왕지3길 신안농원쪽,,,,,
st_04203,이화동길33번길쪽(2),,,,,
st_04211,용연길 다리지나서,,,ERR:HTTPError,,
st_04214,용연리(2),,,,,
st_04217,용연리(4),,,,,
st_04220,용연리(7),,,,,
st_04290,언남11길,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Yangjae_2-dong_Comunity_Service_Center_20140613_200156.JPG/960px-Yangjae_2-dong_Comunity_Service_Center_20140613_200156.JPG,https://commons.wikimedia.org/wiki/File%3AYangjae%202-dong%20Comunity%20Service%20Center%2020140613%20200156.JPG,CC BY-SA 3.0,안우석,45.1
st_04293,강남대로34길,,,,,
st_04297,신반포로,,,ERR:HTTPError,,
st_04382,하나로마트 창동점,,,ERR:HTTPError,,
st_04395,불암사 입구,,,,,
st_04405,시곡3리새마을회관,,,,,
st_04414,명륜로13길,,,,,
st_04419,월악산중기,,,,,
st_04423,공주중앙신협 본점,,,,,
st_04953,덕성여고앞,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/2020-04-05_13.21.35_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg/960px-2020-04-05_13.21.35_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg,https://commons.wikimedia.org/wiki/File%3A2020-04-05%2013.21.35%20Jeremy%20Amadei%20amadeimusic%20Deoksugung%20Stonewall%20Walkway.jpg,CC0,Choi Kwang-mo,29.9
st_04956,윤보선생가,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Seoul_Education_Museum_2.jpg/960px-Seoul_Education_Museum_2.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%20Education%20Museum%202.jpg,CC BY-SA 4.0,LittleT889,66.2
st_05071,미니스톱,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Seoul%2C_Korea_%2810877717155%29.jpg/960px-Seoul%2C_Korea_%2810877717155%29.jpg,https://commons.wikimedia.org/wiki/File%3ASeoul%2C%20Korea%20%2810877717155%29.jpg,CC BY-SA 2.0,"Michael Sean Gallagher from London, United Kingdom",41.7
st_05076,정주빌딩,,,ERR:HTTPError,,
st_05085,태릉설렁탕,,,,,
st_05097,서해아파트,,,,,
st_05102,모아미래도엘리트파크 807동,,,,,
st_05105,송도32호공원,,,ERR:HTTPError,,
st_05111,한마음약국,,,,,
st_05122,큰길장례문화원,,,,,
st_05133,조은의류매장,,,,,
st_05139,워시테리아 원흥점,,,,,
st_05147,한강 구리사암대교,,,,,
st_05156,엘리시안강촌리조트,,,,,
st_05159,here365 팬션,,,ERR:HTTPError,,
st_05163,중원타워,,,,,
st_05167,영산장례식장,,,,,
st_05174,장흥교도소,,,,,
st_15305,장흥교도소,,,,,
st_05200,순보석,,,,,
st_05212,인천의료원,,,,,
st_05228,베스킨라빈스,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Gangnam-daero_in_Seoul.jpg/960px-Gangnam-daero_in_Seoul.jpg,https://commons.wikimedia.org/wiki/File%3AGangnam-daero%20in%20Seoul.jpg,CC BY-SA 4.0,Christophe95,33.6
st_05243,덕성여고앞,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/2020-04-05_13.13.13_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg/960px-2020-04-05_13.13.13_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg,https://commons.wikimedia.org/wiki/File%3A2020-04-05%2013.13.13%20Jeremy%20Amadei%20amadeimusic%20Deoksugung%20Stonewall%20Walkway.jpg,CC0,Choi Kwang-mo,13.9
st_05246,푸드떼옆,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2020-04-05_13.21.37_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg/960px-2020-04-05_13.21.37_Jeremy_Amadei_amadeimusic_Deoksugung_Stonewall_Walkway.jpg,https://commons.wikimedia.org/wiki/File%3A2020-04-05%2013.21.37%20Jeremy%20Amadei%20amadeimusic%20Deoksugung%20Stonewall%20Walkway.jpg,CC0,Choi Kwang-mo,97.3
st_05250,솔트24앞,,,ERR:HTTPError,,
st_05255,창신동골목,,,,,
st_05340,용인대장금테마파크,,,,,
st_18368,용인대장금테마파크,,,,,
st_05368,월드컵북로,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Wikipedian_reading_and_edit_meeting_20190330_-_2.jpg/960px-Wikipedian_reading_and_edit_meeting_20190330_-_2.jpg,https://commons.wikimedia.org/wiki/File%3AWikipedian%20reading%20and%20edit%20meeting%2020190330%20-%202.jpg,CC BY-SA 4.0,Trainholic,117.2
st_05385,여의도광장,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg/960px-%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C%20375.jpg,CC BY 4.0,Narubaru7,38.7
st_17823,여의도광장,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg/960px-%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C%20375.jpg,CC BY 4.0,Narubaru7,38.7
st_18079,여의도광장,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg/960px-%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C_375.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C%20375.jpg,CC BY 4.0,Narubaru7,38.7
st_05397,일산로441번길,,,ERR:HTTPError,,
st_05407,아로미마실,,,ERR:HTTPError,,
st_05414,바닷가 이솝아저씨네집,,,,,
st_05597,연희홍연아파트 정류장(13207),,,,,
st_05605,장터순대국,,,,,
st_05612,블루앤피플여행사,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg/960px-20200717_230134unidentified_places_in_south_korea_IMG_4115.jpg,https://commons.wikimedia.org/wiki/File%3A20200717%20230134unidentified%20places%20in%20south%20korea%20IMG%204115.jpg,CC0,Choi Kwang-mo,89.3
st_05625,GS25 뉴상동디아뜨점,,,,,
st_05907,우리풍천장어숯불꼼장어,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/20250802_2%ED%98%B8%EC%84%A0_%EB%8B%B9%EC%82%B0%EC%97%AD_%EC%8A%B9%EA%B0%95%EC%9E%A5.jpg/960px-20250802_2%ED%98%B8%EC%84%A0_%EB%8B%B9%EC%82%B0%EC%97%AD_%EC%8A%B9%EA%B0%95%EC%9E%A5.jpg,https://commons.wikimedia.org/wiki/File%3A20250802%202%ED%98%B8%EC%84%A0%20%EB%8B%B9%EC%82%B0%EC%97%AD%20%EC%8A%B9%EA%B0%95%EC%9E%A5.jpg,CC0,Striker9498,58.7
st_05921,레몬비 노원점,,,ERR:HTTPError,,
st_05927,용현학익 2-2블록 도시개발구역,,,,,
st_05931,클럽거리,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/%EA%B0%84%EC%84%9D2%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0_%EC%A0%84%EA%B2%BD_2024.jpg/960px-%EA%B0%84%EC%84%9D2%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0_%EC%A0%84%EA%B2%BD_2024.jpg,https://commons.wikimedia.org/wiki/File%3A%EA%B0%84%EC%84%9D2%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0%20%EC%A0%84%EA%B2%BD%202024.jpg,CC BY 4.0,Narubaru7,148.1
st_05941,수원중소유통 공동도매물류센터,,,,,
st_05945,오타쿠 헤어,,,,,
st_05955,해운대중학교,,,,,
st_06001,낙원주택,,,ERR:HTTPError,,
st_06018,창경궁로34길,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Sungkyunkwan_University_%EC%84%B1%EA%B7%A0%EA%B4%80%EB%8C%80%ED%95%99%EA%B5%90_%E6%88%90%E5%9D%87%E9%A4%A8%E5%A4%A7%E5%AD%B8%E6%A0%A1_%285480659063%29.jpg/960px-Sungkyunkwan_University_%EC%84%B1%EA%B7%A0%EA%B4%80%EB%8C%80%ED%95%99%EA%B5%90_%E6%88%90%E5%9D%87%E9%A4%A8%E5%A4%A7%E5%AD%B8%E6%A0%A1_%285480659063%29.jpg,https://commons.wikimedia.org/wiki/File%3ASungkyunkwan%20University%20%EC%84%B1%EA%B7%A0%EA%B4%80%EB%8C%80%ED%95%99%EA%B5%90%20%E6%88%90%E5%9D%87%E9%A4%A8%E5%A4%A7%E5%AD%B8%E6%A0%A1%20%285480659063%29.jpg,CC BY-SA 2.0,"InSapphoWeTrust from Los Angeles, California, USA",118
st_06034,강남교회,,,,,
st_06049,오크밸리 피에트분하우스,,,,,
st_18003,오크밸리 피에트분하우스,,,,,
st_06277,대신아파트,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/%EC%9E%A5%ED%9B%88%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg/960px-%EC%9E%A5%ED%9B%88%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%9E%A5%ED%9B%88%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90.jpg,CC0,Aspere,139.2
st_06294,하나로마트 부천농협 본점,,,ERR:HTTPError,,
st_06376,켄싱턴호텔 여의도 뉴욕뉴욕,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/South_korea_politician_Park_ji-hyun.jpg/960px-South_korea_politician_Park_ji-hyun.jpg,https://commons.wikimedia.org/wiki/File%3ASouth%20korea%20politician%20Park%20ji-hyun.jpg,CC BY 4.0,Altostratus,58.8
st_11841,켄싱턴호텔 여의도 뉴욕뉴욕,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/South_korea_politician_Park_ji-hyun.jpg/960px-South_korea_politician_Park_ji-hyun.jpg,https://commons.wikimedia.org/wiki/File%3ASouth%20korea%20politician%20Park%20ji-hyun.jpg,CC BY 4.0,Altostratus,58.8
st_06385,GS25 문래승호점,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/234_sindorim_02.jpg/960px-234_sindorim_02.jpg,https://commons.wikimedia.org/wiki/File%3A234%20sindorim%2002.jpg,CC BY 3.0,분당선M,38.3
st_06392,리버힐스파 웰니스센터,,,ERR:HTTPError,,
st_17462,리버힐스파 웰니스센터,,,ERR:HTTPError,,
st_06409,세종대로 사거리,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Hyundai_Grandeur_GN7_Taxi_Curated_Silver_Metallic_%281%29.jpg/960px-Hyundai_Grandeur_GN7_Taxi_Curated_Silver_Metallic_%281%29.jpg,https://commons.wikimedia.org/wiki/File%3AHyundai%20Grandeur%20GN7%20Taxi%20Curated%20Silver%20Metallic%20%281%29.jpg,CC BY-SA 4.0,Damian B Oh,10.7
st_06420,달공칠 에비뉴,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/%EC%98%A5%EC%88%98%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0.jpg/960px-%EC%98%A5%EC%88%98%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%98%A5%EC%88%98%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0.jpg,CC BY-SA 3.0,KSH1015,70.5
st_06426,메종 드 플래터 스타시티서울 레스토랑,,,,,
st_13995,메종 드 플래터 스타시티서울 레스토랑,,,,,
st_06432,서울이엔지 삼월주유소,,,,,
st_06435,계산시장,,,,,
st_06472,대산동한주종택,,,ERR:HTTPError,,
st_06774,코끼리문방구,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Bulgwang_2-dong_Community_Service_Center_20140506_093910.jpg/960px-Bulgwang_2-dong_Community_Service_Center_20140506_093910.jpg,https://commons.wikimedia.org/wiki/File%3ABulgwang%202-dong%20Community%20Service%20Center%2020140506%20093910.jpg,CC BY-SA 4.0,안우석,50.2
st_06889,코끼리문방구,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Bulgwang_2-dong_Community_Service_Center_20140506_093910.jpg/960px-Bulgwang_2-dong_Community_Service_Center_20140506_093910.jpg,https://commons.wikimedia.org/wiki/File%3ABulgwang%202-dong%20Community%20Service%20Center%2020140506%20093910.jpg,CC BY-SA 4.0,안우석,50.2
st_06899,명물길,https://upload.wikimedia.org/wikipedia/commons/5/5d/Mixed-berry_Bingsu.jpg,https://commons.wikimedia.org/wiki/File%3AMixed-berry%20Bingsu.jpg,CC BY-SA 4.0,As.jb18,95.3
st_06907,새창로49길,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/20200718_031930unidentified_places_in_south_korea_IMG_4342.jpg/960px-20200718_031930unidentified_places_in_south_korea_IMG_4342.jpg,https://commons.wikimedia.org/wiki/File%3A20200718%20031930unidentified%20places%20in%20south%20korea%20IMG%204342.jpg,CC0,Choi Kwang-mo,20.1
st_06918,독서당로62가길,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/%EC%9D%91%EB%B4%89%EC%82%B0_%EC%95%94%EB%B2%BD%EB%93%B1%EB%B0%98%EA%B3%B5%EC%9B%90.jpg/960px-%EC%9D%91%EB%B4%89%EC%82%B0_%EC%95%94%EB%B2%BD%EB%93%B1%EB%B0%98%EA%B3%B5%EC%9B%90.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%9D%91%EB%B4%89%EC%82%B0%20%EC%95%94%EB%B2%BD%EB%93%B1%EB%B0%98%EA%B3%B5%EC%9B%90.jpg,CC BY-SA 3.0,KSH1015,83.6
st_06925,인천서구 장애인종합복지관,,,,,
st_06952,오엘크루 행신점,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Kia_Ray_PE_II_Clear_White_%283%29.jpg/960px-Kia_Ray_PE_II_Clear_White_%283%29.jpg,https://commons.wikimedia.org/wiki/File%3AKia%20Ray%20PE%20II%20Clear%20White%20%283%29.jpg,CC BY-SA 4.0,Damian B Oh,86.6
st_06960,암사대교아래,,,ERR:HTTPError,,
st_06965,돌모루하우스낚시터,,,,,
st_06975,천안교도소,,,,,
st_06992,반도보라할인마트,,,,,
st_07217,동교로41길,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Korean_Chinese_fried_rice_3.jpg/960px-Korean_Chinese_fried_rice_3.jpg,https://commons.wikimedia.org/wiki/File%3AKorean%20Chinese%20fried%20rice%203.jpg,CC BY 2.0,chomjong,64.9
st_07229,반도유스퀘어,,,,,
st_07237,세명대학교 학술정보원,,,,,
st_07245,넙티로 철도건널목,,,,,
st_07249,동대사거리,,,,,
st_07253,흥부체육관,,,,,
st_07258,양지골로169번길,,,ERR:HTTPError,,
st_07261,이원아파트 사거리,,,,,
st_07265,양지골로55번길,,,,,
st_07375,증산동 골목,,,,,
st_07382,준무 연남,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/20250510_%EA%B2%BD%EC%9D%98%EC%84%A0%EC%88%B2%EA%B8%B8_3.jpg/960px-20250510_%EA%B2%BD%EC%9D%98%EC%84%A0%EC%88%B2%EA%B8%B8_3.jpg,https://commons.wikimedia.org/wiki/File%3A20250510%20%EA%B2%BD%EC%9D%98%EC%84%A0%EC%88%B2%EA%B8%B8%203.jpg,CC0,Striker9498,122
st_07400,퇴계로20길,,,ERR:HTTPError,,
st_07409,을지로2가교차로,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Aleksand_Pushkin_20191221%2C_South_Korea_03.jpg/960px-Aleksand_Pushkin_20191221%2C_South_Korea_03.jpg,https://commons.wikimedia.org/wiki/File%3AAleksand%20Pushkin%2020191221%2C%20South%20Korea%2003.jpg,CC BY 4.0,Ahmed,42.9
st_07415,청계천한빛광장,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Another_Sleeping_Duck_2023-11-04.jpg/960px-Another_Sleeping_Duck_2023-11-04.jpg,https://commons.wikimedia.org/wiki/File%3AAnother%20Sleeping%20Duck%202023-11-04.jpg,CC0,Huntsmanleader,46.8
st_07428,북촌여행,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/World_Jewellery_Museum.jpg/960px-World_Jewellery_Museum.jpg,https://commons.wikimedia.org/wiki/File%3AWorld%20Jewellery%20Museum.jpg,CC BY-SA 4.0,LittleT889,31.9
st_07434,빻 앞,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Back_street_%28%E9%90%98%E8%B7%AF%EF%BC%93%E8%A1%97%EF%BC%89_-_panoramio.jpg/960px-Back_street_%28%E9%90%98%E8%B7%AF%EF%BC%93%E8%A1%97%EF%BC%89_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3ABack%20street%20%28%E9%90%98%E8%B7%AF%EF%BC%93%E8%A1%97%EF%BC%89%20-%20panoramio.jpg,CC BY 3.0,yamarhythm,88.2
